SN2005M 0.022972 16.0029 0.0273
SN2005am 0.008967 13.709 0.0435
SN2005el 0.014885 15.2854 0.0977
SN2005eq 0.028351 16.4111 0.0627
SN2005hc 0.044983 17.36 0.0281
SN2005iq 0.032929 16.8717 0.0187
SN2005ki 0.02037 15.673 0.0267
SN2006bh 0.010493 14.462 0.0227
SN2007bd 0.031939 16.6152 0.0288
SN2007on 0.006182 12.9914 0.0099
SN2008R 0.012887 15.3251 0.0618
SN2008bc 0.015707 15.4247 0.2248
SN2008gp 0.032824 16.7916 0.1036
SN2008hv 0.013581 14.8948 0.0278
SN2008ia 0.022597 16.431 0.1949
