#generated on Fri Aug 22 11:27:42 2014 using mklcbol.pro
#
#INFILE   sn2005eq_lcbol.dat
#NAME     sn2005eq
#AV_HOST  0.270 +/- 0.024
#RV_HOST  3.190 +/- 0.290
#AV_MW    0.222 +/- 0.000
#RV_MW    3.100 +/- 0.000
#DIST_MOD 35.460 +/- 0.200
#NFILT    6 (B_Bessell,V_Bessell,R_Bessell,I_Bessell,J_2MASS,H_2MASS)
#
#time[d]     lbol[erg/s]      lbolerr[erg/s] 
 53650.285   1.12035580E+43   1.61697958E+42
 53653.262   1.16536781E+43   1.68231032E+42
 53655.266   1.16028533E+43   1.67510619E+42
 53656.238   1.14864112E+43   1.65824797E+42
 53658.199   1.09850427E+43   1.58594918E+42
 53659.172   1.07563123E+43   1.55304012E+42
 53660.227   1.04304815E+43   1.50619284E+42
 53662.250   9.59548650E+42   1.38570509E+42
 53663.223   9.09942945E+42   1.31409365E+42
 53664.203   8.57226249E+42   1.23813770E+42
 53665.195   8.12211293E+42   1.17312967E+42
 53666.254   7.57562351E+42   1.09415199E+42
 53668.258   6.63221690E+42   9.57749560E+41
 53669.219   6.21672738E+42   8.97677104E+41
 53671.262   5.48434666E+42   7.91718063E+41
 53672.285   5.18428395E+42   7.48201038E+41
 53673.266   4.92842644E+42   7.11166143E+41
 53675.230   4.47333239E+42   6.45319340E+41
 53677.293   4.08770667E+42   5.89567428E+41
 53680.258   3.67421215E+42   5.29666585E+41
 53682.277   3.44702897E+42   4.96762709E+41
 53683.227   3.38195380E+42   4.87335185E+41
 53686.289   3.18069855E+42   4.58028909E+41
 53687.242   3.01000724E+42   4.33310484E+41
 53692.215   2.45216793E+42   3.52872085E+41
