#generated on Mon Aug 25 11:28:38 2014 using mklcbol.pro
#
#INFILE   SN2008bc_lc_bolu.dat
#NAME     sn2008bc
#AV_HOST  0.020 +/- 0.000
#RV_HOST  3.190 +/- 0.290
#AV_MW    0.675 +/- 0.000
#RV_MW    3.100 +/- 0.000
#DIST_MOD 34.160 +/- 0.200
#NFILT    7 (u_CSP,B_CSP,V_CSP,r_CSP,i_CSP,J_CSP,H_CSP)
#
#time[d]     lbol[erg/s]      lbolerr[erg/s] 
 54543.086   9.86722220E+42   1.28545665E+42
 54544.246   1.08695442E+43   1.41603523E+42
 54545.172   1.14672779E+43   1.49390571E+42
 54547.082   1.22755569E+43   1.59920538E+42
 54548.066   1.24119382E+43   1.61697286E+42
 54549.074   1.24065256E+43   1.61626797E+42
 54551.176   1.20424960E+43   1.56884423E+42
 54552.176   1.17875854E+43   1.53563580E+42
 54553.141   1.14803348E+43   1.49560872E+42
 54554.191   1.10670028E+43   1.44176197E+42
 54558.047   9.10225004E+42   1.18580318E+42
 54559.121   8.51273774E+42   1.10900370E+42
 54560.098   7.91135269E+42   1.03065776E+42
 54562.102   6.77764261E+42   8.82962597E+41
 54564.098   5.83346098E+42   7.59958344E+41
 54566.117   5.13036784E+42   6.68362087E+41
 54568.094   4.65909190E+42   6.06966048E+41
 54569.207   4.45662318E+42   5.80589178E+41
 54570.039   4.32361513E+42   5.63261389E+41
 54571.020   4.19816497E+42   5.46918191E+41
 54573.047   3.94356854E+42   5.13750293E+41
 54574.121   3.81585317E+42   4.97111993E+41
 54575.090   3.71113876E+42   4.83470176E+41
 54576.047   3.61958530E+42   4.71542911E+41
 54581.133   3.09988386E+42   4.03837271E+41
 54582.066   2.92452544E+42   3.80992393E+41
 54585.070   2.54976172E+42   3.32170020E+41
 54589.055   2.01556561E+42   2.62577648E+41
 54590.109   1.90313555E+42   2.47931064E+41
 54592.023   1.74769292E+42   2.27680897E+41
 54595.137   1.55006337E+42   2.01934857E+41
 54596.195   1.49461014E+42   1.94710690E+41
 54605.984   1.09620683E+42   1.42808831E+41
 54607.074   1.06290721E+42   1.38470726E+41
 54617.996   8.09253615E+41   1.05425955E+41
 54625.016   6.93655976E+41   9.03664034E+40
