#generated on Tue Mar 22 18:20:17 2016 using mklcbol.pro
#
#INFILE   SN2007bc_bol.dat
#NAME     SN2007bc
#AV_HOST  0.352 +/- 0.043
#RV_HOST  1.700 +/- 0.290
#AV_MW    0.059 +/- 0.000
#RV_MW    3.100 +/- 0.000
#DIST_MOD 34.893 +/- 0.100
#NFILT    7 (u_CSP,B_CSP,V_CSP,r_CSP,i_CSP,J_CSP,H_CSP)
#
#time[d]     lbol[erg/s]      lbolerr[erg/s] 
 54198.152   1.28730456E+43   2.21360633E+42
 54199.148   1.30394908E+43   2.24373366E+42
 54202.164   1.25781589E+43   2.16664582E+42
 54203.152   1.18623318E+43   2.04203359E+42
 54205.145   9.92382602E+42   1.70603514E+42
 54208.137   7.98857269E+42   1.36555477E+42
 54219.109   4.46715173E+42   7.51558411E+41
 54224.098   3.65021861E+42   6.12150154E+41
 54227.113   3.14758431E+42   5.27145090E+41
 54230.043   2.66636104E+42   4.45493836E+41
 54231.109   2.46006296E+42   4.10856988E+41
 54232.117   2.31758930E+42   3.87028980E+41
 54234.059   2.08133996E+42   3.47673992E+41
 54235.035   1.97568206E+42   3.30128553E+41
 54238.082   1.68550183E+42   2.82605726E+41
 54245.047   1.25736272E+42   2.11907736E+41
 54254.016   9.74713110E+41   1.65338454E+41
