#generated on Tue Mar 22 18:17:10 2016 using mklcbol.pro
#
#INFILE   SN2005na_bol.dat
#NAME     SN2005na
#AV_HOST  0.104 +/- 0.037
#RV_HOST  1.700 +/- 0.290
#AV_MW    0.211 +/- 0.000
#RV_MW    3.100 +/- 0.000
#DIST_MOD 35.346 +/- 0.100
#NFILT    7 (u_CSP,B_CSP,V_CSP,r_CSP,i_CSP,J_CSP,H_CSP)
#
#time[d]     lbol[erg/s]      lbolerr[erg/s] 
 53753.129   7.09117048E+42   9.72603370E+41
 53754.145   6.47806898E+42   8.86034772E+41
 53755.141   6.01596057E+42   8.19250367E+41
 53756.195   5.60536664E+42   7.59361863E+41
 53757.145   5.29347023E+42   7.13207951E+41
 53760.129   4.58532310E+42   6.05966737E+41
 53762.148   4.27330529E+42   5.57670453E+41
 53763.105   4.16902154E+42   5.41589432E+41
 53764.152   4.06361532E+42   5.24939468E+41
 53765.105   3.97276058E+42   5.11146034E+41
 53767.121   3.75259587E+42   4.79256353E+41
 53771.090   3.18157546E+42   4.02168502E+41
 53772.121   2.99253451E+42   3.77947184E+41
 53773.141   2.81372663E+42   3.55205978E+41
 53774.117   2.66921780E+42   3.36807425E+41
 53781.117   1.93650254E+42   2.46728322E+41
 53782.078   1.85804897E+42   2.37326630E+41
 53783.059   1.77490285E+42   2.27639837E+41
 53784.082   1.71994165E+42   2.20872974E+41
