#generated on Tue Mar 22 18:23:24 2016 using mklcbol.pro
#
#INFILE   SN2008ia_bol.dat
#NAME     SN2008ia
#AV_HOST  0.112 +/- 0.027
#RV_HOST  1.700 +/- 0.290
#AV_MW    0.604 +/- 0.000
#RV_MW    3.100 +/- 0.000
#DIST_MOD 34.967 +/- 0.100
#NFILT    7 (u_CSP,B_CSP,V_CSP,r_CSP,i_CSP,J_CSP,H_CSP)
#
#time[d]     lbol[erg/s]      lbolerr[erg/s] 
 54811.223   1.06736229E+43   8.29292092E+41
 54812.328   1.07348794E+43   8.35165119E+41
 54813.199   1.06420225E+43   8.28080320E+41
 54815.277   1.01288693E+43   7.89180471E+41
 54816.254   9.73883456E+42   7.59285309E+41
 54818.227   8.47015754E+42   6.61289356E+41
 54821.277   6.85883985E+42   5.35094364E+41
 54823.211   5.91912292E+42   4.61060680E+41
 54828.230   4.20729034E+42   3.24854301E+41
 54830.195   3.79154943E+42   2.91097444E+41
 54831.234   3.67203949E+42   2.81350682E+41
 54833.207   3.45628989E+42   2.63838923E+41
 54834.238   3.33478568E+42   2.54073860E+41
 54838.262   2.74421087E+42   2.07793436E+41
 54839.207   2.60946231E+42   1.97436262E+41
 54840.199   2.43137989E+42   1.83734844E+41
 54841.168   2.23672793E+42   1.69031607E+41
 54843.188   1.87518711E+42   1.41782106E+41
 54845.355   1.58837195E+42   1.20224254E+41
 54847.246   1.41823854E+42   1.07400302E+41
 54854.332   1.12668488E+42   8.56246651E+40
 54855.316   1.12085188E+42   8.52380037E+40
 54856.215   1.12287980E+42   8.54499526E+40
