#generated on Tue Mar 22 18:20:44 2016 using mklcbol.pro
#
#INFILE   SN2007bm_bol.dat
#NAME     SN2007bm
#AV_HOST  1.030 +/- 0.043
#RV_HOST  1.700 +/- 0.290
#AV_MW    0.108 +/- 0.000
#RV_MW    3.100 +/- 0.000
#DIST_MOD 32.300 +/- 0.100
#NFILT    7 (u_CSP,B_CSP,V_CSP,r_CSP,i_CSP,J_CSP,H_CSP)
#
#time[d]     lbol[erg/s]      lbolerr[erg/s] 
 54224.160   1.20956055E+43   1.87633136E+42
 54227.141   1.14375448E+43   1.77623486E+42
 54228.031   1.10436477E+43   1.71763591E+42
 54229.066   1.05482775E+43   1.64122019E+42
 54231.148   9.30482916E+42   1.44866259E+42
 54233.051   8.15002087E+42   1.27007574E+42
 54235.078   6.99884099E+42   1.09006770E+42
 54237.102   6.06694393E+42   9.42967032E+41
 54239.098   5.30520381E+42   8.22551492E+41
 54241.039   4.82047220E+42   7.45662039E+41
 54244.098   4.29626235E+42   6.60533894E+41
 54249.035   3.51944523E+42   5.37437679E+41
 54254.078   2.76351122E+42   4.19608360E+41
 54255.059   2.61599036E+42   3.96818243E+41
 54259.047   2.03745624E+42   3.08007915E+41
