#generated on Tue Mar 22 18:21:19 2016 using mklcbol.pro
#
#INFILE   SN2007if_bol.dat
#NAME     SN2007if
#AV_HOST  0.102 +/- 0.019
#RV_HOST  1.700 +/- 0.290
#AV_MW    0.220 +/- 0.000
#RV_MW    3.100 +/- 0.000
#DIST_MOD 37.598 +/- 0.100
#NFILT    7 (u_CSP,B_CSP,V_CSP,r_CSP,i_CSP,J_CSP,H_CSP)
#
#time[d]     lbol[erg/s]      lbolerr[erg/s] 
 54359.230   2.46808935E+43   2.35200055E+42
 54362.230   2.10753552E+43   1.99555109E+42
 54363.172   2.02060345E+43   1.91005473E+42
 54364.172   1.92864872E+43   1.81803542E+42
 54365.191   1.84751912E+43   1.73672175E+42
 54366.250   1.78440422E+43   1.67537421E+42
 54367.246   1.71003974E+43   1.60311175E+42
 54368.215   1.60263410E+43   1.49829784E+42
 54369.211   1.52674851E+43   1.42455130E+42
 54376.137   1.12031822E+43   1.03572553E+42
 54379.203   9.99361000E+42   9.22032798E+41
