#generated on Fri Apr 22 17:24:59 2016 using mklcbol.pro
#
#INFILE   SN2006gt_bol.dat
#NAME     SN2006gt
#AV_HOST  0.068 +/- 0.027
#RV_HOST  1.700 +/- 0.290
#AV_MW    0.099 +/- 0.000
#RV_MW    3.100 +/- 0.000
#DIST_MOD 36.431 +/- 0.100
#NFILT    4 (B_CSP,V_CSP,r_CSP,i_CSP)
#
#time[d]     lbol[erg/s]      lbolerr[erg/s] 
 54001.156   3.16159222E+42   5.59547660E+41
 54003.172   3.37185199E+42   5.95502931E+41
 54007.199   3.01753554E+42   5.28162237E+41
 54008.164   2.77986501E+42   4.84733158E+41
 54018.230   1.10878642E+42   1.87597704E+41
 54024.156   7.30460648E+41   1.23191435E+41
 54028.172   5.84286824E+41   9.89080541E+40
 54036.148   3.94836583E+41   6.74115104E+40
 54039.125   3.63770606E+41   6.22121062E+40
 54046.113   3.00721327E+41   5.13936435E+40
 54052.125   2.58737230E+41   4.45065964E+40
 54056.145   2.34196827E+41   4.04120895E+40
 54066.062   1.87215216E+41   3.24437599E+40
