#generated on Fri Apr  1 12:35:59 2016 using mklcbol.pro
#
#INFILE   SN2005M_bol.dat
#NAME     SN2005M
#AV_HOST  0.186 +/- 0.065
#RV_HOST  3.100 +/- 0.290
#AV_MW    0.084 +/- 0.000
#RV_MW    3.100 +/- 0.000
#DIST_MOD 35.004 +/- 0.100
#NFILT    7 (u_CSPtamu,B_CSP,V_CSP,r_CSP,i_CSP,J_CSP,H_CSP)
#
#time[d]     lbol[erg/s]      lbolerr[erg/s] 
 53397.203   8.54005108E+42   1.95560711E+42
 53398.207   9.52318806E+42   2.18114705E+42
 53399.188   1.03553026E+43   2.37325881E+42
 53400.195   1.10801728E+43   2.54023977E+42
 53401.176   1.16081624E+43   2.66187471E+42
 53402.172   1.20298466E+43   2.75945752E+42
 53403.219   1.23165421E+43   2.82608612E+42
 53404.211   1.24477379E+43   2.85723249E+42
 53405.238   1.24244489E+43   2.85451879E+42
 53406.219   1.22932931E+43   2.82699734E+42
 53407.262   1.20702547E+43   2.77779948E+42
 53408.223   1.17599307E+43   2.70799166E+42
 53409.223   1.14313360E+43   2.63369177E+42
 53410.238   1.11019016E+43   2.55893894E+42
 53411.223   1.06723844E+43   2.46062287E+42
 53412.211   1.02320093E+43   2.35991423E+42
 53413.168   9.79177219E+42   2.25971297E+42
 53414.168   9.30538066E+42   2.14780693E+42
 53415.223   8.74375401E+42   2.01822575E+42
 53416.152   8.24907569E+42   1.90387987E+42
 53417.203   7.71023621E+42   1.77921522E+42
 53418.168   7.20283294E+42   1.66205522E+42
 53419.168   6.72249039E+42   1.55057799E+42
 53420.234   6.22191834E+42   1.43425507E+42
 53421.207   5.85455898E+42   1.34893782E+42
 53422.133   5.52247410E+42   1.27156213E+42
 53424.168   4.96676516E+42   1.14177548E+42
 53425.160   4.73820827E+42   1.08847731E+42
 53426.164   4.59594337E+42   1.05536209E+42
 53427.164   4.43348104E+42   1.01617476E+42
 53428.121   4.27568295E+42   9.79075404E+41
 53429.137   4.12342590E+42   9.43455666E+41
 53430.039   4.00095148E+42   9.15157845E+41
 53431.105   3.83415426E+42   8.76679641E+41
 53432.141   3.68455311E+42   8.42230739E+41
 53433.121   3.55153227E+42   8.11444579E+41
 53436.148   3.26476001E+42   7.45433614E+41
 53438.137   3.05877950E+42   6.98092564E+41
 53444.156   2.32954463E+42   5.30393247E+41
 53445.152   2.20977523E+42   5.02897574E+41
 53446.156   2.07850085E+42   4.72694694E+41
 53453.066   1.54454413E+42   3.50897945E+41
 53454.094   1.52740448E+42   3.47178885E+41
 53455.066   1.48587837E+42   3.37847752E+41
 53456.078   1.43177067E+42   3.25658424E+41
 53457.082   1.39197278E+42   3.16827755E+41
