#generated on Tue Aug 19 15:13:38 2014 using mklcbol.pro
#
#INFILE   SN2008ia_lc_bol.dat
#NAME     sn2008ia
#AV_HOST  0.100 +/- 0.000
#RV_HOST  3.190 +/- 0.290
#AV_MW    0.077 +/- 0.000
#RV_MW    3.100 +/- 0.000
#DIST_MOD 34.960 +/- 0.090
#NFILT    7 (B_CSP,V_CSP,r_CSP,i_CSP,Y_CSP,J_CSP,H_CSP)
#
#time[d]     lbol[erg/s]      lbolerr[erg/s] 
 54811.223   5.54602297E+42   4.14238639E+41
 54812.328   5.52692254E+42   4.13176573E+41
 54813.199   5.48424441E+42   4.10171665E+41
 54815.277   5.22649103E+42   3.91108889E+41
 54816.254   5.02701654E+42   3.76297942E+41
 54818.227   4.38581949E+42   3.28411194E+41
 54821.277   3.60703626E+42   2.70025906E+41
 54823.211   3.16021791E+42   2.36410428E+41
 54828.230   2.41428276E+42   1.79804095E+41
 54830.195   2.25301272E+42   1.67435108E+41
 54831.234   2.21584375E+42   1.64539934E+41
 54833.207   2.17151680E+42   1.60886497E+41
 54834.238   2.12693220E+42   1.57426409E+41
 54838.262   1.84574534E+42   1.36177137E+41
 54839.207   1.77368267E+42   1.30815074E+41
 54840.199   1.68139884E+42   1.23963190E+41
 54841.168   1.55739271E+42   1.14809654E+41
 54843.188   1.32251783E+42   9.74865762E+40
 54845.355   1.13005857E+42   8.33054771E+40
 54847.246   1.00612226E+42   7.41746242E+40
 54854.332   7.77816813E+41   5.74033909E+40
 54855.316   7.65782449E+41   5.65321259E+40
 54856.215   7.58875333E+41   5.60420390E+40
