#generated on Thu Aug 21 10:35:51 2014 using mklcbol.pro
#
#INFILE   SN2008hv_lc_bol.dat
#NAME     sn2008hv.1
#AV_HOST  0.150 +/- 0.113
#RV_HOST  1.600 +/- 0.290
#AV_MW    0.084 +/- 0.000
#RV_MW    3.100 +/- 0.000
#DIST_MOD 33.840 +/- 0.150
#NFILT    5 (V_Bessell,R_Bessell,I_Bessell,J_2MASS,H_2MASS)
#
#time[d]     lbol[erg/s]      lbolerr[erg/s] 
 54806.281   1.34313292E+42   5.74951215E+41
 54808.297   2.45892461E+42   1.05546363E+42
 54809.285   3.04446493E+42   1.30754441E+42
 54810.289   3.54404929E+42   1.52197572E+42
 54811.293   3.97077885E+42   1.70525929E+42
 54812.270   4.31971909E+42   1.85781216E+42
 54813.285   4.54583865E+42   1.95820737E+42
 54815.328   4.82769094E+42   2.08821398E+42
 54817.262   4.77305949E+42   2.06943340E+42
 54818.258   4.61318636E+42   2.00187328E+42
 54822.305   3.70194767E+42   1.61278267E+42
 54827.250   2.76273906E+42   1.20839992E+42
 54828.285   2.61661324E+42   1.14615425E+42
 54829.234   2.50387420E+42   1.09669044E+42
 54830.227   2.38539084E+42   1.04439958E+42
 54831.262   2.31403693E+42   1.01278451E+42
 54833.266   2.23070787E+42   9.72712144E+41
 54834.320   2.18686117E+42   9.52465139E+41
 54837.297   2.11422636E+42   9.18964139E+41
 54838.293   2.07428272E+42   9.01191473E+41
 54839.180   2.01831429E+42   8.75461843E+41
 54840.230   1.93811199E+42   8.39594092E+41
 54841.234   1.84221874E+42   7.96912306E+41
 54842.348   1.72020283E+42   7.42760885E+41
 54844.273   1.52765720E+42   6.57839974E+41
 54849.273   1.12707080E+42   4.86769193E+41
 54854.270   8.70763183E+41   3.76522306E+41
 54856.246   8.00944574E+41   3.46808603E+41
 54867.203   5.35499038E+41   2.33474958E+41
 54868.148   5.17228222E+41   2.25705668E+41
 54870.164   4.82062554E+41   2.10475124E+41
 54874.129   4.25685789E+41   1.86041156E+41
 54875.137   4.13169139E+41   1.80637602E+41
 54878.141   3.82243414E+41   1.67260235E+41
 54884.164   3.23699835E+41   1.41727575E+41
 54887.160   2.98688509E+41   1.30514682E+41
 54889.168   2.81154043E+41   1.22783829E+41
 54895.078   2.33106037E+41   1.01668340E+41
