#generated on Fri Aug 21 13:03:26 2015 using mklcbol.pro
#
#INFILE   SN2007ax_bol.dat
#NAME     SN2007ax
#AV_HOST  0.362 +/- 0.083
#RV_HOST  1.700 +/- 0.290
#AV_MW    0.076 +/- 0.000
#RV_MW    3.100 +/- 0.000
#DIST_MOD 32.440 +/- 0.100
#NFILT    5 (u_CSP,B_CSP,V_CSP,r_CSP,i_CSP)
#
#time[d]     lbol[erg/s]      lbolerr[erg/s] 
 54185.051   7.70762637E+41   1.70943774E+41
 54190.105   9.20579720E+41   2.02548438E+41
 54194.008   6.71543843E+41   1.46622667E+41
 54197.051   4.90913860E+41   1.06878932E+41
 54206.984   2.15215037E+41   4.68897085E+40
 54212.965   1.66285617E+41   3.63263046E+40
 54218.004   1.35935581E+41   2.97595713E+40
 54218.965   1.29875136E+41   2.84311869E+40
 54223.961   1.05576057E+41   2.31255672E+40
 54228.969   8.57471539E+40   1.88086417E+40
 54234.953   6.98331070E+40   1.53612794E+40
 54238.949   6.25755611E+40   1.37909819E+40
