#generated on Mon Feb  9 17:44:59 2015 using mklcbol.pro
#
#INFILE   SN2005iq_bol.dat
#NAME     SN2005iq
#AV_HOST  0.124 +/- 0.000
#RV_HOST  3.190 +/- 0.290
#AV_MW    0.059 +/- 0.000
#RV_MW    3.100 +/- 0.000
#DIST_MOD 35.802 +/- 0.000
#NFILT    7 (u_CSP,B_CSP,V_CSP,r_CSP,i_CSP,J_CSP,H_CSP)
#
#time[d]     lbol[erg/s]      lbolerr[erg/s] 
 53685.074   1.02081002E+43   5.70502870E+41
 53686.113   1.04026451E+43   5.81728487E+41
 53687.035   1.04080883E+43   5.82361840E+41
 53688.102   1.02840940E+43   5.76223592E+41
 53689.117   1.00478033E+43   5.63494986E+41
 53690.062   9.71753418E+42   5.45368543E+41
 53692.047   8.80968420E+42   4.95218244E+41
 53694.105   7.69554589E+42   4.32912256E+41
 53695.105   7.11852645E+42   4.00495304E+41
 53696.094   6.55163902E+42   3.68766886E+41
 53698.066   5.51055743E+42   3.10108671E+41
 53699.098   5.06141706E+42   2.84715798E+41
 53700.137   4.67038790E+42   2.62528687E+41
 53702.102   4.10370896E+42   2.30289055E+41
 53705.117   3.47175520E+42   1.94032506E+41
 53706.125   3.41778380E+42   1.90935570E+41
 53710.051   2.95956432E+42   1.64723868E+41
 53715.090   2.38975369E+42   1.32376689E+41
 53716.102   2.24763737E+42   1.24391251E+41
 53718.066   2.04601447E+42   1.13075815E+41
 53721.070   1.68260191E+42   9.27212471E+40
