#generated on Mon Feb  9 17:46:03 2015 using mklcbol.pro
#
#INFILE   SN2008ia_bol.dat
#NAME     SN2008ia
#AV_HOST  0.205 +/- 0.000
#RV_HOST  3.190 +/- 0.290
#AV_MW    0.604 +/- 0.000
#RV_MW    3.100 +/- 0.000
#DIST_MOD 34.967 +/- 0.000
#NFILT    7 (u_CSP,B_CSP,V_CSP,r_CSP,i_CSP,J_CSP,H_CSP)
#
#time[d]     lbol[erg/s]      lbolerr[erg/s] 
 54811.223   1.15498484E+43   2.39974639E+41
 54812.328   1.16205132E+43   2.41935582E+41
 54813.199   1.15219515E+43   2.40211283E+41
 54815.277   1.09720057E+43   2.29451216E+41
 54816.254   1.05520807E+43   2.21020008E+41
 54818.227   9.18109285E+42   1.92718598E+41
 54821.277   7.43560941E+42   1.56262572E+41
 54823.211   6.41602805E+42   1.34755938E+41
 54828.230   4.55551970E+42   9.52371818E+40
 54830.195   4.10183348E+42   8.55319238E+40
 54831.234   3.97124713E+42   8.27347694E+40
 54833.207   3.73545884E+42   7.76332511E+40
 54834.238   3.60249397E+42   7.48005022E+40
 54838.262   2.95961040E+42   6.11414597E+40
 54839.207   2.81383040E+42   5.80189320E+40
 54840.199   2.62092220E+42   5.38606216E+40
 54841.168   2.41125637E+42   4.95240640E+40
 54843.188   2.02220215E+42   4.15164328E+40
 54845.355   1.71366011E+42   3.51862185E+40
 54847.246   1.53039886E+42   3.14137821E+40
 54854.332   1.21655302E+42   2.51434291E+40
 54855.316   1.21032625E+42   2.50557638E+40
 54856.215   1.21257257E+42   2.51442806E+40
