SN2004dt	53232.6326222	0.443454277358	1.08623923663	0.0167056096704
SN2004ef	53264.4063822	0.0517291250433	1.44606635894	0.0124617356652
SN2004eo	53278.426705	0.0459989996299	1.32115832686	0.00624668644416
SN2004ey	53304.2927433	0.037744887806	1.02201942885	0.00914434875584
SN2004gc	53324.3246081	0.262339973491	1.06693641162	0.0143769454302
SN2004gs	53356.1532208	0.05040298658	1.5296161671	0.00629864812786
SN2004gu	53362.1640769	0.191761119816	0.795850580525	0.0115373218281
SN2005A		53379.7375721	0.223347559448	1.07718408336	0.0230985492852
SN2005M		53405.3576325	0.0400323523282	0.799975034506	0.00425840351044
SN2005W		53412.1889823	0.0503293172226	1.11566596402	0.0176632060895
SN2005ag	53413.7066574	0.167895570971	0.871795323254	0.013178828464
SN2005al	53430.5059349	0.117502091494	1.30457189293	0.00875636698817
SN2005am	53436.8559685	0.0448179338225	1.48263231836	0.00586658299302
SN2005be	53460.7604026	0.267163671417	1.46346551823	0.0149544075203
SN2005bg	53469.5700475	0.291568721528	0.985641750446	0.0282893667991
SN2005bl	53485.2544933	0.119638479652	0.037893263463	0.00876409968726
SN2005bo	53479.0961875	0.138477842303	1.31092918464	0.0187500283503
SN2005el	53646.9615971	0.0439245013257	1.39751650861	0.00778777452273
SN2005eq	53654.3665639	0.0806113863803	0.819772229066	0.00658217056424
SN2005hc	53666.6997418	0.117083473125	0.795805008512	0.0117948112034
SN2005hj	53673.7716577	0.2355848194	0.795881966878	0.0177327868807
SN2005iq	53687.6643293	0.0538818346995	1.28155731489	0.01085102597
SN2005ir	53684.7434553	0.287810062404	0.879270749444	0.0325601778972
SN2005kc	53697.7372977	0.0881147400088	1.12186683992	0.0245827401002
SN2005ki	53705.470255	0.0376941872277	1.36067180186	0.00429412304748
SN2005ku	53698.407897	0.569119835308	1.01282110996	0.055967974401
SN2005lu	53711.441802	0.211039865411	0.838173211806	0.00735563872452
SN2005na	53740.2477276	0.105172929616	1.02908853043	0.0113240135415
SN2006D		53757.6935401	0.0441588436176	1.47069565887	0.00961968282005
SN2006X		53786.3483218	0.133429616986	1.08933385658	0.0277175171597
SN2006ax	53827.2103131	0.0377991364763	1.04458991436	0.00948922860867
SN2006bh	53833.6344003	0.0327224698852	1.41535955543	0.0067524542288
SN2006br	53853.689406	0.579849871922	1.45439728615	0.0453067562941
SN2006bt	53858.4500496	0.19162830932	1.08128498459	0.0310994629091
SN2006ef	53970.0196518	0.393976188372	1.35924051914	0.0115743646022
SN2006ej	53976.4017904	0.213383170671	1.37299017524	0.00802645810824
SN2006et	53993.7417209	0.0662814318927	0.881165394399	0.00956250353653
SN2006ev	53990.072641	0.271696274681	1.33606891828	0.0114140105371
SN2006fw	54004.7299643	0.470704077502	1.44684553144	0.0920528732446
SN2006hx	54021.9308389	0.243738876199	1.06560730501	0.051270077954
SN2006is	54007.5486173	0.362265520331	0.795832373303	0.00924989523617
SN2006kf	54041.3125637	0.0684799800723	1.51261548322	0.0107123911127
SN2006lu	54034.3741936	0.234868965639	0.917913093737	0.0102058069141
SN2006ob	54063.3587596	0.113682299647	1.51429482862	0.0129492023165
SN2006os	54063.9023548	0.238825425531	1.08082411389	0.0181095626768
SN2006ot	54065.2981737	0.433312213772	1.07755636142	0.035823215059
SN2006py	54070.5534044	0.224357109262	1.00935071522	0.0337216154686
SN2007A		54113.1349074	0.159527455013	1.06008007772	0.0407499740946
SN2007S		54143.8222947	0.0854788886151	0.809601421418	0.00795296713003
SN2007af	54174.3741292	0.0442963051708	1.1115412665	0.0115800815326
SN2007ai	54173.4853941	0.284631142049	0.844229850203	0.0230070931618
SN2007as	54181.3068056	0.37232268255	1.27306147297	0.0265267322643
SN2007bc	54200.2704942	0.155230462077	1.26714816514	0.0172546509481
SN2007bd	54206.9423494	0.0595603790454	1.26552906014	0.0117169550078
SN2007bm	54224.0850167	0.209980562727	1.11335665978	0.0239384371666
SN2007ca	54227.6863562	0.182270853915	1.05407259526	0.0308531642381
SN2007if	54343.0505569	0.60537666056	1.06865413605	0.0289893841034
SN2007jg	54366.1023692	0.269436656246	1.08605525665	0.0352804128223
SN2007le	54399.2915052	0.068305483666	1.03217735454	0.0165635153958
SN2007nq	54398.7556044	0.0974653602974	1.48500881181	0.00915147682347
SN2008C		54466.0836682	0.21995851753	1.08015342877	0.0171472367125
SN2008bc	54549.9878779	0.0801416352208	1.04269324173	0.0207401266443
SN2008bq	54562.0636614	0.223203592848	0.777976201904	0.0169143150677
SN2008fp	54730.9145415	0.0646863149138	1.04659578812	0.0125076437593
SN2008gp	54779.1176536	0.0559391510497	1.01379976318	0.0108168349349
SN2008hv	54817.1354508	0.041592424133	1.30084334092	0.00868102129513
SN2008ia	54813.1618689	0.102729062328	1.34063447982	0.00955050356455
SN2007on	54419.8 	0.4		1.65		0.04
SN2005ke	53698		0.1		1.75		0.01
SN2008R		54494.5 	0.1		1.77		0.03
SN2011fe 	55815.0 	0.3 		1.20 		0.02 	
SN2002dj 	52450.0 	0.7 		1.08 		0.02 	
SN2002fk 	52547.9	 	0.3 		1.02 		0.04 	



