 #generated on Thu Oct 17 11:54:37 2013 using mklcbolinput.pro 
 #NAME sn2006ax 
 #AV_HOST  0.03 +/-  0.113 
 #RV_HOST  3.190 +/- 0.290 
  #AV_MW    0.077 +/- 0.000
#RV_MW    3.100 +/- 0.000
#DIST_MOD 34.46 +/- 0.11
#NFILT    6 (H_2MASS,I_Bessell,J_2MASS)
 #FILTER B_Bessell - 28 MEASUREMENTS (MJD MAG MAGERR) 
5.381512533999999869e+04 1.673999999999999844e+01 8.999999999999999320e-03
5.381627133999999933e+04 1.636199999999999832e+01 8.000000000000000167e-03
5.381818473000000085e+04 1.588000000000000078e+01 8.999999999999999320e-03
5.381921164000000135e+04 1.568999999999999950e+01 8.999999999999999320e-03
5.382109793000000354e+04 1.543800000000000061e+01 4.000000000000000083e-03
5.382315933000000223e+04 1.528700000000000081e+01 7.000000000000000146e-03
5.382415862999999808e+04 1.521299999999999919e+01 6.000000000000000125e-03
5.382801411999999982e+04 1.518800000000000061e+01 4.000000000000000083e-03
5.383113384000000224e+04 1.528500000000000014e+01 8.000000000000000167e-03
5.383213708000000042e+04 1.533500000000000085e+01 6.000000000000000125e-03
5.383422288999999728e+04 1.546799999999999997e+01 7.000000000000000146e-03
5.383506483000000298e+04 1.553400000000000070e+01 7.000000000000000146e-03
5.383815572000000247e+04 1.580899999999999928e+01 1.099999999999999936e-02
5.384011692000000039e+04 1.598000000000000043e+01 8.000000000000000167e-03
5.384117657000000327e+04 1.610200000000000031e+01 7.000000000000000146e-03
5.384505673999999999e+04 1.653000000000000114e+01 8.000000000000000167e-03
5.385011295000000246e+04 1.707799999999999940e+01 7.000000000000000146e-03
5.385806042999999772e+04 1.772599999999999909e+01 8.999999999999999320e-03
5.386105604000000312e+04 1.786199999999999832e+01 1.200000000000000025e-02
5.386604514000000199e+04 1.806599999999999895e+01 1.499999999999999944e-02
5.386711295000000246e+04 1.814000000000000057e+01 2.000000000000000042e-02
5.387006328999999823e+04 1.819099999999999895e+01 1.299999999999999940e-02
5.387103190999999788e+04 1.821499999999999986e+01 1.299999999999999940e-02
5.387202928999999858e+04 1.824699999999999989e+01 1.299999999999999940e-02
5.389005429000000004e+04 1.854500000000000171e+01 1.600000000000000033e-02
5.389098793999999907e+04 1.858399999999999963e+01 2.000000000000000042e-02
5.389200372000000061e+04 1.860699999999999932e+01 1.099999999999999936e-02
5.389800703999999678e+04 1.867099999999999937e+01 1.000000000000000021e-02
 #FILTER H_2MASS - 16 MEASUREMENTS (MJD MAG MAGERR)  
5.381726855000000069e+04 1.635399999999999920e+01 2.299999999999999961e-02
5.382220513000000210e+04 1.588700000000000045e+01 2.999999999999999889e-02
5.382612625000000116e+04 1.597400000000000020e+01 1.799999999999999864e-02
5.382915030999999726e+04 1.617699999999999960e+01 2.599999999999999881e-02
5.383012318999999843e+04 1.616600000000000037e+01 2.299999999999999961e-02
5.383313268999999855e+04 1.637199999999999989e+01 8.000000000000000167e-03
5.383506483000000298e+04 1.644600000000000151e+01 1.799999999999999864e-02
5.383721476000000257e+04 1.647800000000000153e+01 4.100000000000000172e-02
5.383911867000000348e+04 1.650700000000000145e+01 2.500000000000000139e-02
5.384314456999999675e+04 1.644999999999999929e+01 8.999999999999999320e-03
5.384505673999999999e+04 1.637800000000000011e+01 1.000000000000000021e-02
5.384813723000000027e+04 1.622599999999999909e+01 3.799999999999999906e-02
5.385109603000000061e+04 1.609299999999999997e+01 2.699999999999999969e-02
5.386015593000000081e+04 1.617399999999999949e+01 9.099999999999999756e-02
5.386407022000000143e+04 1.639699999999999847e+01 3.500000000000000333e-02
5.386906945999999880e+04 1.664999999999999858e+01 3.200000000000000067e-02
 #FILTER I_Bessell - 26 MEASUREMENTS (MJD MAG MAGERR)  
5.381512533999999869e+04 1.707499999999999929e+01 1.000000000000000021e-02
5.381818473000000085e+04 1.623699999999999832e+01 1.000000000000000021e-02
5.381921164000000135e+04 1.606800000000000139e+01 1.000000000000000021e-02
5.382315933000000223e+04 1.577899999999999991e+01 8.000000000000000167e-03
5.382415862999999808e+04 1.577200000000000024e+01 7.000000000000000146e-03
5.382801411999999982e+04 1.588700000000000045e+01 3.000000000000000062e-03
5.383113384000000224e+04 1.600100000000000122e+01 8.999999999999999320e-03
5.383213708000000042e+04 1.603000000000000114e+01 8.000000000000000167e-03
5.383422288999999728e+04 1.615500000000000114e+01 8.999999999999999320e-03
5.383506483000000298e+04 1.622200000000000131e+01 6.000000000000000125e-03
5.383815572000000247e+04 1.649299999999999855e+01 8.000000000000000167e-03
5.384011692000000039e+04 1.662600000000000122e+01 8.000000000000000167e-03
5.384117657000000327e+04 1.667500000000000071e+01 8.000000000000000167e-03
5.384505673999999999e+04 1.664999999999999858e+01 7.000000000000000146e-03
5.385011295000000246e+04 1.652199999999999847e+01 7.000000000000000146e-03
5.385806042999999772e+04 1.647400000000000020e+01 8.000000000000000167e-03
5.386105604000000312e+04 1.661599999999999966e+01 7.000000000000000146e-03
5.386604514000000199e+04 1.696399999999999864e+01 1.099999999999999936e-02
5.386711295000000246e+04 1.701200000000000045e+01 1.000000000000000021e-02
5.387006328999999823e+04 1.718700000000000117e+01 8.000000000000000167e-03
5.387103190999999788e+04 1.722700000000000031e+01 8.999999999999999320e-03
5.387202928999999858e+04 1.728699999999999903e+01 1.299999999999999940e-02
5.389005429000000004e+04 1.800900000000000034e+01 1.200000000000000025e-02
5.389098793999999907e+04 1.802299999999999969e+01 1.499999999999999944e-02
5.389200372000000061e+04 1.805900000000000105e+01 7.000000000000000146e-03
