#generated on Thu Oct 17 11:54:37 2013 using mklcbolinput.pro
#
#NAME     sn2005na
#AV_HOST  0.12 +/- 0.113
#RV_HOST  3.190 +/- 0.290
#AV_MW    0.206 +/- 0.000
#RV_MW    3.100 +/- 0.000
#DIST_MOD 35.34 +/- 0.08
#NFILT    6 (H_2MASS,I_Bessell,J_2MASS)
#
#FILTER B_Bessell - 26 MEASUREMENTS (MJD MAG MAGERR)
5.373819991000000300e+04 1.625700000000000145e+01 7.000000000000000146e-03
5.374025501000000077e+04 1.625199999999999889e+01 8.999999999999999320e-03
5.374119232999999804e+04 1.626500000000000057e+01 7.000000000000000146e-03
5.374514351000000170e+04 1.640800000000000125e+01 8.000000000000000167e-03
5.374819492000000173e+04 1.658399999999999963e+01 8.999999999999999320e-03
5.375118411999999807e+04 1.681800000000000139e+01 8.999999999999999320e-03
5.375414587999999640e+04 1.716499999999999915e+01 8.999999999999999320e-03
5.375514016000000265e+04 1.726399999999999935e+01 8.999999999999999320e-03
5.376012875999999960e+04 1.793400000000000105e+01 1.200000000000000025e-02
5.376214815999999701e+04 1.818700000000000117e+01 1.400000000000000029e-02
5.376310530000000290e+04 1.828699999999999903e+01 1.499999999999999944e-02
5.376415323999999964e+04 1.838200000000000145e+01 2.000000000000000042e-02
5.376510431000000244e+04 1.851200000000000045e+01 1.799999999999999864e-02
5.376712101000000257e+04 1.867599999999999838e+01 1.899999999999999953e-02
5.377108862000000227e+04 1.900900000000000034e+01 2.199999999999999872e-02
5.377212082999999984e+04 1.909100000000000108e+01 4.100000000000000172e-02
5.377411725999999908e+04 1.917899999999999849e+01 3.799999999999999906e-02
5.378111774000000150e+04 1.942299999999999827e+01 4.700000000000000011e-02
5.378408116999999766e+04 1.941100000000000136e+01 2.900000000000000147e-02
5.378508054000000266e+04 1.948600000000000065e+01 2.699999999999999969e-02
5.378608256999999867e+04 1.953699999999999903e+01 2.599999999999999881e-02
5.378807046000000264e+04 1.958899999999999864e+01 4.700000000000000011e-02
5.379508737999999721e+04 1.959799999999999898e+01 2.900000000000000147e-02
5.380501213999999891e+04 1.979700000000000060e+01 4.299999999999999656e-02
5.381799951999999757e+04 1.999599999999999866e+01 4.200000000000000261e-02
5.383402556000000186e+04 2.027599999999999980e+01 7.000000000000000666e-02
#FILTER H_2MASS - 12 MEASUREMENTS (MJD MAG MAGERR)
5.375312746999999945e+04 1.761700000000000088e+01 3.300000000000000155e-02
5.375414587999999640e+04 1.760300000000000153e+01 2.900000000000000147e-02
5.375514016000000265e+04 1.758200000000000074e+01 4.399999999999999745e-02
5.375619389000000228e+04 1.734400000000000119e+01 3.200000000000000067e-02
5.375714570999999705e+04 1.736799999999999855e+01 3.599999999999999728e-02
5.377313923000000068e+04 1.693700000000000117e+01 4.299999999999999656e-02
5.378208006000000023e+04 1.753200000000000003e+01 9.900000000000000466e-02
5.378305851999999868e+04 1.757600000000000051e+01 2.199999999999999872e-02
5.378408116999999766e+04 1.762099999999999866e+01 5.299999999999999850e-02
5.378707534999999916e+04 1.767500000000000071e+01 2.800000000000000058e-02
5.379704615000000194e+04 1.807300000000000040e+01 2.179999999999999993e-01
5.380501213999999891e+04 1.862199999999999989e+01 5.500000000000000028e-02
#FILTER I_Bessell - 27 MEASUREMENTS (MJD MAG MAGERR)
5.373819991000000300e+04 1.675400000000000134e+01 8.000000000000000167e-03
5.374025501000000077e+04 1.679599999999999937e+01 1.299999999999999940e-02
5.374119232999999804e+04 1.681500000000000128e+01 8.999999999999999320e-03
5.374514351000000170e+04 1.692299999999999827e+01 1.200000000000000025e-02
5.374819492000000173e+04 1.708299999999999841e+01 1.200000000000000025e-02
5.375118411999999807e+04 1.735900000000000176e+01 8.999999999999999320e-03
5.375414587999999640e+04 1.756800000000000139e+01 1.000000000000000021e-02
5.375514016000000265e+04 1.757799999999999940e+01 1.499999999999999944e-02
5.376012875999999960e+04 1.746699999999999875e+01 1.099999999999999936e-02
5.376214815999999701e+04 1.739199999999999946e+01 1.200000000000000025e-02
5.376310530000000290e+04 1.737000000000000099e+01 1.200000000000000025e-02
5.376415323999999964e+04 1.733599999999999852e+01 1.400000000000000029e-02
5.376510431000000244e+04 1.729500000000000171e+01 1.700000000000000122e-02
5.376712101000000257e+04 1.729400000000000048e+01 1.099999999999999936e-02
5.377108862000000227e+04 1.737800000000000011e+01 1.400000000000000029e-02
5.377212082999999984e+04 1.742899999999999849e+01 1.200000000000000025e-02
5.377411725999999908e+04 1.760300000000000153e+01 1.200000000000000025e-02
5.378111774000000150e+04 1.802700000000000102e+01 3.599999999999999728e-02
5.378408116999999766e+04 1.817399999999999949e+01 1.600000000000000033e-02
5.378508054000000266e+04 1.824699999999999989e+01 1.400000000000000029e-02
5.378608256999999867e+04 1.826699999999999946e+01 1.400000000000000029e-02
5.378807046000000264e+04 1.836899999999999977e+01 1.700000000000000122e-02
5.379508737999999721e+04 1.864399999999999835e+01 1.499999999999999944e-02
5.379811082999999780e+04 1.869399999999999906e+01 2.000000000000000042e-02
5.380501213999999891e+04 1.890500000000000114e+01 2.500000000000000139e-02
5.381799951999999757e+04 1.947899999999999920e+01 3.200000000000000067e-02
5.383402556000000186e+04 1.993499999999999872e+01 4.399999999999999745e-02
#FILTER J_2MASS - 11 MEASUREMENTS (MJD MAG MAGERR)
5.375312746999999945e+04 1.838299999999999912e+01 3.200000000000000067e-02
5.375414587999999640e+04 1.839000000000000057e+01 2.500000000000000139e-02
5.375514016000000265e+04 1.845599999999999952e+01 3.400000000000000244e-02
