/SN2007ca	0.0009	90.0	0.0
filter B
54218.168	42.7195943491	0.0571186965171
54224.203	42.9529472214	0.0574242124131
54227.215	42.971186658	0.0575304594381
54228.102	42.9677837641	0.0575848890973
54229.176	42.958307724	0.0576218810446
54231.23	42.9309980136	0.0576714933054
54232.188	42.9149058116	0.0576971359508
54233.125	42.8969124911	0.0577214186706
54235.152	42.8399543636	0.0577704012793
54237.219	42.7838714074	0.0578453659558
54238.113	42.7586430361	0.0578351976825
54239.156	42.7182401898	0.0578043476976
54243.188	42.6084634415	0.0575764504687
54246.129	42.543098531	0.0573016142973
54254.191	42.4201066371	0.0564955562308
54255.188	42.4078093831	0.0563891463668
54258.156	42.3740130993	0.0560409542559
