/SN2006hb	0.0009	90.0	0.0
filter B
54013.305	42.5602555129	0.0913684326321
54014.348	42.534206094	0.0908828256287
54015.234	42.5140251122	0.0903688916731
54017.352	42.4647223527	0.0894653135606
54018.344	42.4436174946	0.0891004866505
54020.371	42.4017953469	0.0884556655033
54021.316	42.384931861	0.0879562189464
54025.328	42.269734511	0.0871769167821
54027.367	42.2157633743	0.0869914057346
54029.32	42.1560931026	0.086941086012
54038.34	41.9534009134	0.0881559024389
54040.293	41.9179982649	0.088595764922
54041.273	41.8993198099	0.0889641948448
54042.289	41.8847685512	0.0891005677263
54043.242	41.8703878905	0.0892202436049
54049.309	41.7821118537	0.0898490428481
54057.297	41.6754787401	0.0904424945811
54063.305	41.6018764968	0.0907639187699
