/SN2007nq	0.0009	90.0	0.0
filter B
54399.18	43.0105703777	0.0598297382683
54400.148	42.9994014243	0.0598878308701
54402.176	42.9639594865	0.0599365514173
54403.086	42.9385311738	0.0599528525887
54407.23	42.7965240791	0.0597691387971
54409.125	42.7266454961	0.0594891628132
54411.102	42.6675053481	0.0589844773092
54412.156	42.6384831269	0.0587316267515
54413.109	42.6185436725	0.0584366320352
54415.184	42.5816190992	0.05776968592
54421.105	42.4745290315	0.05613509076
54422.121	42.4417552463	0.0560046569588
54423.098	42.4104793317	0.0559040414481
54424.168	42.3717880181	0.0559359142126
54427.152	42.2855830036	0.0558602362314
