/SN2005M	0.0009	90.0	0.0
filter B
53397.203	42.8826423621	0.0799712814879
53398.207	42.9298563143	0.0800123141783
53399.188	42.9661440216	0.0801084057665
53400.195	42.9954611533	0.0801466579911
53401.176	43.0155629418	0.0801786130276
53402.172	43.0309455829	0.0802581047048
53403.219	43.0411325359	0.0803367433289
53404.211	43.0458941541	0.0804089993705
53405.238	43.0451947178	0.0805255552409
53406.219	43.0406970479	0.0806257141328
53407.262	43.0328609474	0.0806880200841
53408.223	43.022209581	0.0806977502508
53409.223	43.010697612	0.0806698435727
53410.238	42.998369439	0.0806707599944
53411.223	42.9817653791	0.0806318734146
53412.211	42.9642264264	0.0805889960628
53413.168	42.9455747045	0.0806240064892
53414.168	42.9239887581	0.0805896376549
53415.223	42.8974989104	0.0805360519148
53416.152	42.8726086122	0.0804819261733
53417.203	42.8437996694	0.0803991478365
53418.168	42.8147211754	0.0803478879723
53419.168	42.7850422974	0.0802425969537
53420.234	42.751958804	0.0800254298183
53421.207	42.7260101847	0.0798672588681
53422.133	42.7015547307	0.0796586021005
53424.168	42.6568927781	0.0791731422375
53425.16	42.6370352358	0.0789297482044
53426.164	42.6240906525	0.0787584330313
53427.164	42.6092188318	0.078409421643
53428.121	42.5939642122	0.0781950446741
53429.137	42.5787389911	0.0779654978431
53430.039	42.566128714	0.0777901169722
53431.105	42.5480258494	0.0776101650435
53432.141	42.5310656068	0.0774773761757
53433.121	42.515355494	0.0773423490599
53436.148	42.479328579	0.0769967548289
53438.137	42.4512924278	0.0768098750752
53444.156	42.3331897936	0.076524056091
53445.152	42.3102625335	0.0765122090564
53446.156	42.2836215565	0.0764934475174
53453.066	42.1545801145	0.0765923678351
53454.094	42.1491658975	0.0767119730044
53455.066	42.1369006384	0.076777210408
53456.078	42.1204851484	0.0767765402632
53457.082	42.1080165262	0.076884384742
