#generated on Sat Aug 23 14:32:53 2014 using mklcbol.pro
#
#INFILE   SN2005am_lc_bolu.dat
#NAME     SN2005am
#AV_HOST  0.150 +/- 0.030
#RV_HOST  3.190 +/- 0.290
#AV_MW    0.120 +/- 0.000
#RV_MW    3.190 +/- 0.000
#DIST_MOD 32.800 +/- 0.200
#NFILT    7 (u_CSP,B_CSP,V_CSP,r_CSP,i_CSP,J_CSP,H_CSP)
#
#time[d]     lbol[erg/s]      lbolerr[erg/s] 
 53433.191   1.08716220E+43   1.83722937E+42
 53436.113   1.16116425E+43   1.96819296E+42
 53438.066   1.13106562E+43   1.91883992E+42
 53444.133   7.80790913E+42   1.32470020E+42
 53445.133   7.15156070E+42   1.21300650E+42
 53446.129   6.58039561E+42   1.11577390E+42
 53451.051   4.87368630E+42   8.24573140E+41
 53452.062   4.67665423E+42   7.90756733E+41
 53453.051   4.51881416E+42   7.63619118E+41
 53454.066   4.32370388E+42   7.30077509E+41
 53455.004   4.18013238E+42   7.05210399E+41
 53455.996   4.04961864E+42   6.82599809E+41
 53457.062   3.84284436E+42   6.47114922E+41
 53458.031   3.60060041E+42   6.05829867E+41
 53459.164   3.27590290E+42   5.50729893E+41
 53459.996   3.05114443E+42   5.12785435E+41
 53460.996   2.80273270E+42   4.71022161E+41
 53461.996   2.58233808E+42   4.34158963E+41
