#generated on Tue Aug 26 15:23:52 2014 using mklcbol.pro
#
#INFILE   SN2005iq_lc_bolu.dat
#NAME     SN2005iq
#AV_HOST  0.160 +/- 0.000
#RV_HOST  4.000 +/- 0.290
#AV_MW    0.048 +/- 0.000
#RV_MW    3.190 +/- 0.000
#DIST_MOD 35.800 +/- 0.150
#NFILT    7 (u_CSP,B_CSP,V_CSP,r_CSP,i_CSP,J_CSP,H_CSP)
#
#time[d]     lbol[erg/s]      lbolerr[erg/s] 
 53685.074   1.04441370E+43   1.21650867E+42
 53686.113   1.06434969E+43   1.23994856E+42
 53687.035   1.06494480E+43   1.24084613E+42
 53688.102   1.05229407E+43   1.22660326E+42
 53689.117   1.02807295E+43   1.19868733E+42
 53690.062   9.94209290E+42   1.15944960E+42
 53692.047   9.01224525E+42   1.05150876E+42
 53694.105   7.87268875E+42   9.18751509E+41
 53695.105   7.28244830E+42   8.49896354E+41
 53696.094   6.70264568E+42   7.82333464E+41
 53698.066   5.63653407E+42   6.57859402E+41
 53699.098   5.17626383E+42   6.04065596E+41
 53700.137   4.77527423E+42   5.57150325E+41
 53702.102   4.19307108E+42   4.88977867E+41
 53705.117   3.54410278E+42   4.12800867E+41
 53706.125   3.48765887E+42   4.06175424E+41
 53710.051   3.01694072E+42   3.50972221E+41
 53715.090   2.43399244E+42   2.82763099E+41
 53716.102   2.28895131E+42   2.65843621E+41
 53718.066   2.08337463E+42   2.41870479E+41
 53721.066   1.71398254E+42   1.98819601E+41
