#generated on Tue Dec  8 18:24:42 2015 using mklcbol.pro
#
#INFILE   SN2009gf.dat
#NAME     SN2009gf
#AV_HOST  0.170 +/- 0.020
#RV_HOST  1.700 +/- 0.000
#AV_MW    0.065 +/- 0.000
#RV_MW    3.100 +/- 0.000
#DIST_MOD 34.526 +/- 0.100
#NFILT    4 (B_Bessell,V_Bessell,R_Bessell,I_Bessell)
#
#time[d]     lbol[erg/s]      lbolerr[erg/s] 
 55000.195   4.29088466E+42   4.31932829E+41
 55001.172   4.59785934E+42   4.63248571E+41
 55001.176   4.59884987E+42   4.63349442E+41
 55001.180   4.59984085E+42   4.63450361E+41
 55003.223   4.81494032E+42   4.85062909E+41
 55003.227   4.81629857E+42   4.85192967E+41
 55003.230   4.74547707E+42   4.77781994E+41
 55005.172   4.47959066E+42   4.50247590E+41
 55005.176   4.45026602E+42   4.47393494E+41
 55005.180   4.42688067E+42   4.45111657E+41
 55005.184   4.34763017E+42   4.36870599E+41
 55008.207   3.62512461E+42   3.63198456E+41
 55008.211   3.62422160E+42   3.63106696E+41
 55008.215   3.62331363E+42   3.63014476E+41
 55008.219   3.62241031E+42   3.62922710E+41
 55025.164   8.06849297E+41   8.00254980E+40
