#generated on Tue Dec  8 18:18:14 2015 using mklcbol.pro
#
#INFILE   SN2007A.dat
#NAME     SN2007A
#AV_HOST  0.347 +/- 0.020
#RV_HOST  1.700 +/- 0.000
#AV_MW    0.196 +/- 0.000
#RV_MW    3.100 +/- 0.000
#DIST_MOD 34.429 +/- 0.100
#NFILT    4 (B_Bessell,V_Bessell,R_Bessell,I_Bessell)
#
#time[d]     lbol[erg/s]      lbolerr[erg/s] 
 54107.113   6.46870553E+42   4.74243303E+41
 54117.129   6.44852821E+42   4.72693883E+41
 54117.133   6.44804618E+42   4.72658330E+41
 54117.137   6.44756851E+42   4.72623108E+41
 54128.105   4.23040858E+42   3.09398802E+41
 54128.109   4.22947474E+42   3.09330146E+41
 54128.113   4.22853664E+42   3.09261172E+41
 54139.102   1.92528422E+42   1.40255303E+41
