#generated on Tue Dec  8 18:18:36 2015 using mklcbol.pro
#
#INFILE   SN2007cb.dat
#NAME     SN2007cb
#AV_HOST  0.255 +/- 0.020
#RV_HOST  1.700 +/- 0.000
#AV_MW    0.190 +/- 0.000
#RV_MW    3.100 +/- 0.000
#DIST_MOD 36.039 +/- 0.100
#NFILT    4 (B_Bessell,V_Bessell,R_Bessell,I_Bessell)
#
#time[d]     lbol[erg/s]      lbolerr[erg/s] 
 54226.273   7.68718049E+42   5.92078284E+41
 54227.230   7.15660763E+42   5.51065867E+41
 54227.234   7.15453763E+42   5.50905805E+41
 54227.238   7.15247936E+42   5.50746650E+41
 54232.258   5.07818680E+42   3.90040549E+41
 54232.262   5.08756605E+42   3.90751487E+41
 54232.266   5.08236078E+42   3.90344078E+41
 54234.277   4.48624048E+42   3.44077262E+41
 54234.281   4.51411159E+42   3.46188932E+41
 54236.250   4.00292120E+42   3.06544484E+41
 54236.254   3.98784418E+42   3.05399495E+41
 54236.258   3.98833991E+42   3.05438425E+41
 54237.250   3.75189929E+42   2.87128701E+41
 54237.254   3.75101022E+42   2.87059856E+41
 54237.258   3.75012994E+42   2.86991684E+41
 54240.289   3.15689526E+42   2.41065416E+41
