#generated on Tue Dec  8 18:25:31 2015 using mklcbol.pro
#
#INFILE   SN2010A.dat
#NAME     SN2010A
#AV_HOST  0.335 +/- 0.020
#RV_HOST  1.700 +/- 0.000
#AV_MW    0.073 +/- 0.000
#RV_MW    3.100 +/- 0.000
#DIST_MOD 34.774 +/- 0.100
#NFILT    4 (B_Bessell,V_Bessell,R_Bessell,I_Bessell)
#
#time[d]     lbol[erg/s]      lbolerr[erg/s] 
 55203.117   4.86358698E+42   3.82531146E+41
 55205.164   6.44571963E+42   5.06909639E+41
 55205.168   6.44862683E+42   5.07138234E+41
 55205.180   6.45733347E+42   5.07822817E+41
 55205.188   6.46313699E+42   5.08279124E+41
 55206.082   7.10101005E+42   5.58441264E+41
 55206.098   7.10553376E+42   5.58805947E+41
 55208.117   8.18735481E+42   6.44003947E+41
 55208.121   8.15337902E+42   6.41298153E+41
 55210.113   8.85216450E+42   6.96251212E+41
 55210.117   8.81481524E+42   6.93365862E+41
 55210.121   8.75188317E+42   6.88344009E+41
 55212.113   9.15157547E+42   7.19695023E+41
 55212.117   9.11095685E+42   7.16552608E+41
 55212.121   9.05084760E+42   7.11911975E+41
 55212.129   8.66853539E+42   6.81416834E+41
 55242.117   2.03567695E+42   1.58879259E+41
