#generated on Tue Dec  8 18:21:52 2015 using mklcbol.pro
#
#INFILE   SN2008ac.dat
#NAME     SN2008ac
#AV_HOST  0.154 +/- 0.020
#RV_HOST  1.700 +/- 0.000
#AV_MW    0.051 +/- 0.000
#RV_MW    3.100 +/- 0.000
#DIST_MOD 36.861 +/- 0.100
#NFILT    4 (B_Bessell,V_Bessell,R_Bessell,I_Bessell)
#
#time[d]     lbol[erg/s]      lbolerr[erg/s] 
 54509.422   7.25620990E+42   7.95384415E+41
 54516.367   4.29199877E+42   4.68095327E+41
 54516.371   4.29087161E+42   4.67971148E+41
 54520.438   3.32355461E+42   3.61428475E+41
 54520.441   3.34220079E+42   3.63401751E+41
 54520.445   3.34380138E+42   3.63569354E+41
 54520.449   3.34301545E+42   3.63482987E+41
 54524.441   2.71246979E+42   2.94152448E+41
 54524.445   2.72058020E+42   2.95012902E+41
 54524.449   2.63659439E+42   2.85568564E+41
 54567.309   6.41487275E+41   6.95190780E+40
 54567.312   6.34327176E+41   6.87562301E+40
 54567.316   6.34418237E+41   6.87666501E+40
 54569.238   6.25251645E+41   6.78250760E+40
 54569.242   6.25235881E+41   6.78234842E+40
 54569.246   6.25222059E+41   6.78221045E+40
 54569.250   6.25208217E+41   6.78207162E+40
 54570.207   6.22094157E+41   6.75131276E+40
