#generated on Tue Dec  8 18:18:45 2015 using mklcbol.pro
#
#INFILE   SN2007cf.dat
#NAME     SN2007cf
#AV_HOST  0.736 +/- 0.020
#RV_HOST  1.700 +/- 0.000
#AV_MW    0.091 +/- 0.000
#RV_MW    3.100 +/- 0.000
#DIST_MOD 35.801 +/- 0.100
#NFILT    4 (B_Bessell,V_Bessell,R_Bessell,I_Bessell)
#
#time[d]     lbol[erg/s]      lbolerr[erg/s] 
 54231.258   2.07048616E+42   1.41869848E+41
 54232.301   1.85791661E+42   1.27297991E+41
 54232.305   1.85719141E+42   1.27248284E+41
 54232.309   1.85646076E+42   1.27198204E+41
 54234.375   1.52169942E+42   1.04254172E+41
 54234.383   1.51024053E+42   1.03469516E+41
 54234.387   1.51726451E+42   1.03949905E+41
 54234.391   1.50583277E+42   1.03164325E+41
 54235.375   1.35970958E+42   9.31491060E+40
 54235.379   1.36707706E+42   9.36531578E+40
 54236.363   1.24125628E+42   8.50316869E+40
 54236.367   1.22663646E+42   8.40313736E+40
 54236.371   1.22614008E+42   8.39973683E+40
 54237.348   1.13056130E+42   7.74498338E+40
 54237.352   1.15544904E+42   7.91522046E+40
 54237.355   1.15519679E+42   7.91349208E+40
