#generated on Tue Dec  8 18:22:56 2015 using mklcbol.pro
#
#INFILE   SN2008ds.dat
#NAME     SN2008ds
#AV_HOST  0.022 +/- 0.020
#RV_HOST  1.700 +/- 0.000
#AV_MW    0.172 +/- 0.000
#RV_MW    3.100 +/- 0.000
#DIST_MOD 34.806 +/- 0.100
#NFILT    4 (B_Bessell,V_Bessell,R_Bessell,I_Bessell)
#
#time[d]     lbol[erg/s]      lbolerr[erg/s] 
 54663.453   6.60302323E+42   7.75147548E+41
 54665.457   5.62998198E+42   6.59177710E+41
 54665.461   5.62830977E+42   6.58977942E+41
 54665.465   5.62664744E+42   6.58779358E+41
 54665.473   5.62331195E+42   6.58380926E+41
 54671.430   3.84488240E+42   4.44069758E+41
 54671.441   3.83494064E+42   4.42946562E+41
 54672.352   3.65335793E+42   4.21020300E+41
 54672.355   3.65891514E+42   4.21590548E+41
 54672.359   3.65959119E+42   4.21657317E+41
 54672.363   3.70237907E+42   4.27105710E+41
 54676.387   3.04163559E+42   3.46842020E+41
 54676.391   3.04106366E+42   3.46772920E+41
 54676.395   3.04048504E+42   3.46703024E+41
 54676.398   3.03990901E+42   3.46633404E+41
 54677.359   2.90172011E+42   3.29968082E+41
