#generated on Tue Dec  8 18:22:02 2015 using mklcbol.pro
#
#INFILE   SN2008ae.dat
#NAME     SN2008ae
#AV_HOST  0.662 +/- 0.020
#RV_HOST  1.700 +/- 0.000
#AV_MW    0.073 +/- 0.000
#RV_MW    3.100 +/- 0.000
#DIST_MOD 35.603 +/- 0.100
#NFILT    4 (B_Bessell,V_Bessell,R_Bessell,I_Bessell)
#
#time[d]     lbol[erg/s]      lbolerr[erg/s] 
 54507.328   2.45218971E+42   1.70537520E+41
 54508.359   2.62360253E+42   1.82395506E+41
 54508.363   2.62414604E+42   1.82433096E+41
 54508.367   2.62469460E+42   1.82471035E+41
 54509.324   2.72851118E+42   1.89648181E+41
 54509.328   2.72427917E+42   1.89355104E+41
 54509.332   2.72089785E+42   1.89121609E+41
 54509.336   2.72203172E+42   1.89200580E+41
 54510.180   2.77480845E+42   1.92841938E+41
 54510.184   2.76067652E+42   1.91865892E+41
 54510.188   2.73680265E+42   1.90198579E+41
 54513.328   2.51215143E+42   1.74470760E+41
 54513.332   2.52382279E+42   1.75276942E+41
 54514.223   2.43717013E+42   1.69227745E+41
 54515.379   2.30446200E+42   1.59977222E+41
 54515.383   2.29877478E+42   1.59583028E+41
 54520.273   1.64339678E+42   1.13997664E+41
 54520.277   1.64213401E+42   1.13909417E+41
 54520.285   1.61002930E+42   1.11674779E+41
 54523.262   1.31773258E+42   9.13929253E+40
 54523.266   1.31210875E+42   9.10036205E+40
 54523.270   1.30688751E+42   9.06403255E+40
 54524.219   1.22600718E+42   8.50302967E+40
 54524.223   1.23390134E+42   8.55781908E+40
 54524.230   1.24596602E+42   8.64180197E+40
 54532.207   8.06598931E+41   5.59609400E+40
 54532.211   7.90839820E+41   5.48702733E+40
 54532.219   7.70031169E+41   5.34201268E+40
 54535.258   6.37033592E+41   4.41868183E+40
 54535.262   6.22709751E+41   4.31934390E+40
 54535.266   6.21596413E+41   4.31163798E+40
 54535.270   6.12405960E+41   4.24763657E+40
 54536.328   6.00219032E+41   4.16318391E+40
 54536.332   6.23215110E+41   4.32262582E+40
 54536.340   6.42344169E+41   4.45585052E+40
 54538.188   6.07770673E+41   4.21580908E+40
 54538.191   6.00635211E+41   4.16631298E+40
 54538.195   5.77751723E+41   4.00719871E+40
 54539.160   5.66502227E+41   3.92949118E+40
 54539.172   5.66387025E+41   3.92869905E+40
 54540.152   5.68873083E+41   3.94693856E+40
 54540.156   5.72809906E+41   3.97423176E+40
 54540.164   5.73068781E+41   3.97603884E+40
