#generated on Tue Dec  8 18:22:47 2015 using mklcbol.pro
#
#INFILE   SN2008cm.dat
#NAME     SN2008cm
#AV_HOST  -0.157 +/- 0.020
#RV_HOST  1.700 +/- 0.000
#AV_MW    0.084 +/- 0.000
#RV_MW    3.100 +/- 0.000
#DIST_MOD 33.405 +/- 0.100
#NFILT    4 (B_Bessell,V_Bessell,R_Bessell,I_Bessell)
#
#time[d]     lbol[erg/s]      lbolerr[erg/s] 
 54608.383   1.03001597E+42   6.70817915E+40
 54613.137   1.18998500E+42   7.75000858E+40
 54613.141   1.18997254E+42   7.74992743E+40
 54613.145   1.18996538E+42   7.74988078E+40
 54615.289   1.14753212E+42   7.47352593E+40
 54615.293   1.14392075E+42   7.45000619E+40
 54615.297   1.14122007E+42   7.43241744E+40
 54617.266   1.05558002E+42   6.87466998E+40
 54617.270   1.05636615E+42   6.87978985E+40
 54617.273   1.05616081E+42   6.87845253E+40
 54617.277   1.05405444E+42   6.86473439E+40
 54618.270   9.97632214E+41   6.49727366E+40
 54618.273   9.97173302E+41   6.49428490E+40
 54618.277   9.99098622E+41   6.50682392E+40
 54619.156   9.43647589E+41   6.14568829E+40
 54619.160   9.43076199E+41   6.14196701E+40
 54619.164   9.41731698E+41   6.13321068E+40
 54619.168   9.40082639E+41   6.12247087E+40
 54620.250   8.64420154E+41   5.62970423E+40
 54620.254   8.65075547E+41   5.63397260E+40
 54620.258   8.66186430E+41   5.64120745E+40
 54621.277   7.97768605E+41   5.19562306E+40
 54621.281   7.96650367E+41   5.18834032E+40
 54622.277   7.30511844E+41   4.75760034E+40
 54622.281   7.31486036E+41   4.76394496E+40
 54622.289   7.30994093E+41   4.76074108E+40
 54624.266   6.12066057E+41   3.98619913E+40
 54624.270   6.10955640E+41   3.97896733E+40
 54624.273   6.08838482E+41   3.96517893E+40
 54625.176   5.61981308E+41   3.66001247E+40
 54625.180   5.58877473E+41   3.63979814E+40
 54625.184   5.61189633E+41   3.65485654E+40
 54629.215   4.13934929E+41   2.69583166E+40
 54629.219   4.12100767E+41   2.68388633E+40
 54629.223   4.00948848E+41   2.61125728E+40
 54631.211   3.49149072E+41   2.27390118E+40
 54631.215   3.53421930E+41   2.30172900E+40
 54634.211   2.97444787E+41   1.93716698E+40
 54634.215   2.95811799E+41   1.92653182E+40
 54634.219   2.93165346E+41   1.90929629E+40
 54636.223   2.56405777E+41   1.66989245E+40
 54636.227   2.54127332E+41   1.65505363E+40
 54636.230   2.55839969E+41   1.66620752E+40
 54639.199   2.18282229E+41   1.42160543E+40
 54639.203   2.16473360E+41   1.40982482E+40
 54639.207   2.16443778E+41   1.40963216E+40
 54643.238   1.68168590E+41   1.09523062E+40
 54643.242   1.68645458E+41   1.09833632E+40
 54648.160   1.30581483E+41   8.50437282E+39
 54648.164   1.30148557E+41   8.47617771E+39
 54648.168   1.27522078E+41   8.30512311E+39
 54672.156   5.97785762E+40   3.89319594E+39
 54672.160   5.97760614E+40   3.89303216E+39
 54672.164   5.97736129E+40   3.89287269E+39
 54672.168   5.97709812E+40   3.89270130E+39
