#generated on Tue Dec  8 18:24:25 2015 using mklcbol.pro
#
#INFILE   SN2009do.dat
#NAME     SN2009do
#AV_HOST  0.154 +/- 0.020
#RV_HOST  1.700 +/- 0.000
#AV_MW    0.038 +/- 0.000
#RV_MW    3.100 +/- 0.000
#DIST_MOD 36.220 +/- 0.100
#NFILT    4 (B_Bessell,V_Bessell,R_Bessell,I_Bessell)
#
#time[d]     lbol[erg/s]      lbolerr[erg/s] 
 54946.375   8.10889679E+42   9.23979621E+41
 54948.285   7.89785393E+42   8.99132336E+41
 54948.289   7.89708854E+42   8.99043029E+41
 54948.293   7.89635018E+42   8.98956834E+41
 54950.344   7.34477205E+42   8.34838598E+41
 54950.348   7.35176779E+42   8.35599741E+41
 54950.352   7.31360013E+42   8.31130945E+41
 54951.156   7.06063135E+42   8.01966417E+41
 54951.160   7.04836793E+42   8.00611902E+41
 54951.164   7.02465393E+42   7.98001837E+41
 54951.168   7.07482003E+42   8.03896397E+41
 54954.188   6.05460727E+42   6.86950736E+41
 54954.191   6.10542782E+42   6.92543743E+41
 54954.195   6.07388566E+42   6.88854138E+41
 54955.145   5.59704799E+42   6.34850161E+41
 54955.148   5.58096439E+42   6.33076317E+41
 54955.152   5.54102784E+42   6.28553927E+41
 54956.141   5.05622823E+42   5.73360059E+41
 54956.145   5.01404262E+42   5.68712717E+41
 54958.168   4.26675595E+42   4.83082048E+41
 54958.172   4.32362428E+42   4.89335913E+41
 54959.160   4.03382383E+42   4.55995771E+41
 54959.164   4.02132224E+42   4.54610180E+41
 54964.191   2.76916613E+42   3.11311184E+41
 54964.195   2.78438416E+42   3.13004948E+41
 54964.203   2.76474009E+42   3.10731801E+41
 54967.152   2.21081112E+42   2.47949965E+41
 54967.156   2.20598872E+42   2.47414893E+41
 54967.160   2.21001615E+42   2.47821889E+41
 54968.227   2.04198933E+42   2.28776871E+41
 54968.230   2.04253024E+42   2.28835236E+41
 54968.250   2.02071365E+42   2.26399978E+41
 54968.258   2.01568866E+42   2.25822945E+41
 54969.184   1.91290342E+42   2.14266610E+41
 54969.188   1.91262687E+42   2.14235556E+41
 54969.191   1.92208185E+42   2.15286059E+41
 54969.199   1.93422650E+42   2.16689827E+41
 54970.230   1.85746820E+42   2.07998139E+41
 54970.238   1.85659533E+42   2.07887839E+41
 54970.246   1.86493206E+42   2.08814369E+41
 54970.254   1.85562459E+42   2.07742559E+41
 54975.246   1.39829492E+42   1.56369980E+41
 54975.254   1.37747905E+42   1.54061846E+41
 54975.262   1.35945635E+42   1.52051587E+41
 54975.270   1.34140250E+42   1.49976758E+41
 54977.215   1.22116768E+42   1.36509804E+41
 54977.219   1.22692161E+42   1.37147657E+41
 54977.223   1.23770039E+42   1.38350910E+41
 54977.227   1.25164867E+42   1.39953242E+41
 54983.215   1.00870241E+42   1.12874480E+41
 54983.219   1.00855627E+42   1.12858159E+41
 54983.223   1.00840702E+42   1.12841496E+41
 54994.242   6.42117958E+41   7.18395348E+40
