#generated on Tue Dec  8 18:24:19 2015 using mklcbol.pro
#
#INFILE   SN2009dc.dat
#NAME     SN2009dc
#AV_HOST  0.060 +/- 0.020
#RV_HOST  1.700 +/- 0.000
#AV_MW    0.185 +/- 0.000
#RV_MW    3.100 +/- 0.000
#DIST_MOD 34.848 +/- 0.100
#NFILT    4 (B_Bessell,V_Bessell,R_Bessell,I_Bessell)
#
#time[d]     lbol[erg/s]      lbolerr[erg/s] 
 54940.426   1.17455210E+43   1.18753877E+42
 54941.395   1.19983351E+43   1.21149271E+42
 54941.398   1.19994314E+43   1.21159933E+42
 54941.402   1.19825868E+43   1.21000347E+42
 54942.227   1.22380686E+43   1.23532194E+42
 54942.230   1.22455958E+43   1.23607388E+42
 54942.234   1.23750498E+43   1.24993706E+42
 54944.238   1.30781160E+43   1.32080988E+42
 54944.242   1.30633592E+43   1.31945390E+42
 54944.246   1.30485110E+43   1.31804564E+42
 54944.250   1.30388310E+43   1.31700213E+42
 54945.270   1.32214140E+43   1.33513791E+42
 54945.273   1.32326658E+43   1.33616667E+42
 54945.277   1.31741879E+43   1.32989370E+42
 54946.387   1.32503888E+43   1.33691171E+42
 54946.391   1.32397574E+43   1.33593346E+42
 54946.406   1.32449208E+43   1.33642791E+42
 54946.422   1.33754055E+43   1.35040453E+42
 54948.391   1.33554384E+43   1.34828789E+42
 54948.395   1.33567844E+43   1.34840839E+42
 54948.398   1.33274562E+43   1.34526672E+42
 54950.430   1.27153669E+43   1.28167950E+42
 54950.434   1.27075198E+43   1.28093587E+42
 54950.438   1.26946051E+43   1.27969488E+42
 54950.441   1.25870621E+43   1.26817644E+42
 54951.176   1.24326642E+43   1.25231468E+42
 54951.180   1.24386678E+43   1.25288008E+42
 54951.184   1.25097366E+43   1.26049759E+42
 54952.465   1.22762276E+43   1.23673534E+42
 54952.469   1.21455186E+43   1.22290536E+42
 54955.164   1.11473837E+43   1.12000970E+42
 54955.168   1.10954591E+43   1.11460786E+42
 54956.191   1.06427898E+43   1.06789616E+42
 54956.203   1.06435500E+43   1.06791123E+42
 54956.227   1.06363496E+43   1.06714355E+42
 54958.176   9.74813462E+42   9.76125565E+41
 54958.180   9.75974340E+42   9.77219109E+41
 54959.172   9.34010283E+42   9.33971516E+41
 54959.176   9.34068423E+42   9.33977163E+41
 54960.277   8.88601757E+42   8.87148865E+41
 54960.281   8.89151878E+42   8.87663991E+41
 54963.176   7.77782843E+42   7.72960629E+41
 54963.180   7.76827482E+42   7.72104510E+41
 54963.184   7.74791694E+42   7.69940068E+41
 54965.152   7.08154000E+42   7.01909067E+41
 54965.156   7.08470223E+42   7.02189751E+41
 54965.160   7.06566541E+42   7.00210199E+41
 54967.141   6.43585174E+42   6.36121811E+41
 54967.145   6.43006224E+42   6.35539991E+41
 54967.148   6.45173152E+42   6.37851318E+41
 54968.340   6.08839596E+42   6.00965012E+41
 54968.344   6.09286525E+42   6.01386118E+41
 54968.348   6.07740265E+42   5.99747583E+41
 54969.273   5.81688603E+42   5.73237255E+41
 54969.297   5.80847534E+42   5.72394834E+41
 54969.301   5.81336126E+42   5.72838731E+41
 54969.352   5.80701500E+42   5.72223921E+41
 54970.277   5.57731518E+42   5.48791658E+41
 54970.297   5.55691038E+42   5.46805209E+41
 54970.301   5.51736872E+42   5.42612368E+41
 54974.156   4.62106493E+42   4.52197562E+41
 54974.160   4.63381640E+42   4.53419155E+41
 54974.164   4.64235625E+42   4.54328008E+41
 54975.312   4.41912545E+42   4.32121891E+41
 54975.320   4.41574658E+42   4.31798686E+41
 54975.324   4.41447572E+42   4.31674437E+41
 54975.332   4.42098004E+42   4.32372579E+41
 54977.277   4.08379053E+42   3.99104127E+41
 54977.281   4.07891853E+42   3.98628914E+41
 54977.285   4.06390740E+42   3.97045640E+41
 54982.180   3.25907100E+42   3.17728286E+41
 54982.184   3.25915874E+42   3.17733792E+41
 54982.188   3.26308082E+42   3.18109318E+41
 54982.191   3.26229459E+42   3.18030878E+41
 54983.273   3.10627186E+42   3.02815968E+41
 54983.277   3.09908807E+42   3.02144859E+41
 54983.281   3.09865968E+42   3.02102962E+41
 54983.289   3.10175547E+42   3.02438747E+41
 54984.414   2.96360162E+42   2.88845391E+41
 54984.418   2.96078928E+42   2.88574387E+41
 54984.422   2.94991423E+42   2.87429581E+41
 54985.141   2.84983241E+42   2.77625933E+41
 54985.145   2.84066590E+42   2.76769873E+41
 54985.148   2.84898928E+42   2.77568362E+41
 54986.359   2.68899593E+42   2.61950153E+41
 54986.363   2.65752166E+42   2.58924965E+41
 54986.367   2.64681276E+42   2.57798658E+41
 54988.168   2.43419810E+42   2.37032262E+41
 54988.172   2.47044366E+42   2.40471177E+41
 54990.250   2.31649666E+42   2.25550595E+41
 54990.254   2.30771462E+42   2.24731875E+41
 54990.258   2.32825797E+42   2.26705237E+41
 54993.184   2.19569965E+42   2.14300970E+41
 54993.188   2.17800534E+42   2.12601636E+41
 54993.191   2.18500871E+42   2.13343534E+41
 54994.234   2.15906306E+42   2.10796495E+41
 54994.238   2.16511258E+42   2.11377290E+41
 54994.246   2.16823939E+42   2.11709045E+41
 54995.160   2.14255200E+42   2.09226757E+41
 54995.164   2.12793029E+42   2.07840227E+41
 54995.172   2.12213345E+42   2.07231480E+41
 54997.391   1.99435970E+42   1.94799124E+41
 54997.395   1.99307597E+42   1.94679198E+41
 54997.398   2.00058798E+42   1.95401138E+41
 54997.402   2.02229230E+42   1.97698070E+41
 55000.215   1.88978306E+42   1.84851798E+41
