#generated on Tue Dec  8 18:23:16 2015 using mklcbol.pro
#
#INFILE   SN2008gl.dat
#NAME     SN2008gl
#AV_HOST  0.016 +/- 0.020
#RV_HOST  1.700 +/- 0.000
#AV_MW    0.076 +/- 0.000
#RV_MW    3.100 +/- 0.000
#DIST_MOD 35.874 +/- 0.100
#NFILT    4 (B_Bessell,V_Bessell,R_Bessell,I_Bessell)
#
#time[d]     lbol[erg/s]      lbolerr[erg/s] 
 54762.207   4.80604015E+42   1.03854173E+42
 54763.355   5.48789373E+42   1.18776953E+42
 54763.359   5.49007316E+42   1.18824618E+42
 54763.363   5.49222969E+42   1.18871783E+42
 54763.367   5.49440124E+42   1.18919240E+42
 54766.316   6.63476117E+42   1.43690837E+42
 54766.320   6.62553450E+42   1.43512078E+42
 54766.324   6.61276308E+42   1.43203653E+42
 54767.270   6.73591352E+42   1.45767856E+42
 54767.273   6.72735620E+42   1.45603169E+42
 54767.281   6.71277102E+42   1.45251192E+42
 54768.242   6.74271795E+42   1.45760065E+42
 54768.246   6.71623218E+42   1.45265374E+42
 54768.250   6.71306388E+42   1.45203023E+42
 54768.254   6.68176795E+42   1.44453177E+42
 54775.367   5.24486249E+42   1.12162569E+42
 54775.379   5.19973233E+42   1.11311474E+42
 54775.383   5.13625354E+42   1.10056454E+42
 54775.391   5.14159201E+42   1.10187576E+42
 54786.262   2.38069621E+42   4.91249597E+41
 54786.270   2.33448091E+42   4.82140288E+41
 54790.254   1.78250497E+42   3.64235396E+41
 54790.258   1.80931614E+42   3.69290463E+41
 54790.262   1.81440189E+42   3.70295209E+41
 54790.270   1.79684211E+42   3.66193095E+41
 54794.215   1.36749437E+42   2.76794370E+41
 54794.219   1.33742823E+42   2.71097751E+41
 54794.223   1.31959975E+42   2.67544999E+41
 54794.227   1.33151619E+42   2.70348421E+41
 54800.270   8.89488383E+41   1.80632118E+41
 54800.273   8.87291047E+41   1.80123955E+41
 54800.277   8.84896108E+41   1.79684591E+41
 54802.203   7.88255883E+41   1.60120939E+41
 54802.207   7.95172559E+41   1.61426929E+41
 54802.211   7.95599058E+41   1.61510924E+41
 54802.215   7.97677974E+41   1.62001654E+41
 54811.207   5.89642884E+41   1.19960315E+41
 54825.125   4.56486188E+41   9.40618340E+40
 54825.133   4.56456678E+41   9.40567946E+40
 54825.141   4.56426542E+41   9.40516071E+40
 54825.148   4.56398245E+41   9.40468316E+40
 54831.094   4.47695198E+41   9.31636850E+40
