#generated on Sat Aug 23 14:14:54 2014 using mklcbol.pro
#
#INFILE   SN2005M_lc_bolu.dat
#NAME     SN2005M
#AV_HOST  0.330 +/- 0.113
#RV_HOST  3.190 +/- 0.290
#AV_MW    0.077 +/- 0.000
#RV_MW    3.190 +/- 0.000
#DIST_MOD 35.010 +/- 0.090
#NFILT    7 (u_CSP,B_CSP,V_CSP,r_CSP,i_CSP,J_CSP,H_CSP)
#
#time[d]     lbol[erg/s]      lbolerr[erg/s] 
 53397.203   9.44935919E+42   2.46025711E+42
 53398.207   1.05370808E+43   2.74399509E+42
 53399.188   1.14610532E+43   2.98655620E+42
 53400.195   1.22635133E+43   3.19670976E+42
 53401.176   1.28469350E+43   3.34949390E+42
 53402.172   1.33172228E+43   3.47328129E+42
 53403.219   1.36408289E+43   3.55881913E+42
 53404.211   1.37976084E+43   3.60108221E+42
 53405.238   1.37834126E+43   3.60066211E+42
 53406.219   1.36472454E+43   3.56832245E+42
 53407.262   1.34059909E+43   3.50776912E+42
 53408.223   1.30783656E+43   3.42399614E+42
 53409.223   1.27300577E+43   3.33438910E+42
 53410.238   1.23715822E+43   3.24181391E+42
 53411.223   1.19023601E+43   3.11957686E+42
 53412.211   1.14249533E+43   2.99537340E+42
 53413.168   1.09449055E+43   2.87111954E+42
 53414.168   1.04105402E+43   2.73127347E+42
 53415.223   9.79022012E+42   2.56848746E+42
 53416.152   9.24135813E+42   2.42419901E+42
 53417.203   8.64320668E+42   2.26680728E+42
 53418.168   8.08028741E+42   2.11901071E+42
 53419.168   7.54169894E+42   1.97688392E+42
 53420.234   6.97782331E+42   1.82785335E+42
 53421.207   6.56579768E+42   1.71903640E+42
 53422.133   6.19784771E+42   1.62146717E+42
 53424.168   5.57378143E+42   1.45565181E+42
 53425.160   5.31486082E+42   1.38700889E+42
 53426.164   5.15157667E+42   1.34382388E+42
 53427.164   4.96735966E+42   1.29335431E+42
 53428.121   4.78941535E+42   1.24578035E+42
 53429.137   4.61686731E+42   1.19988538E+42
 53430.039   4.47818444E+42   1.16344226E+42
 53431.105   4.28938526E+42   1.11391456E+42
 53432.141   4.12087725E+42   1.06980276E+42
 53433.121   3.97066429E+42   1.03029645E+42
 53436.148   3.64422028E+42   9.44898884E+41
 53438.137   3.41122166E+42   8.84065672E+41
 53444.156   2.59527508E+42   6.71038577E+41
 53445.152   2.46208432E+42   6.36332199E+41
 53446.156   2.31604487E+42   5.98193608E+41
 53453.066   1.72326003E+42   4.44664663E+41
 53454.094   1.70339801E+42   4.39766858E+41
 53455.066   1.65673371E+42   4.27855124E+41
 53456.078   1.59498993E+42   4.12044799E+41
 53457.082   1.55079596E+42   4.00909246E+41
