#generated on Thu Aug 21 12:09:25 2014 using mklcbol.pro
#
#INFILE   SN2006bh_lc_bol.dat
#NAME     SN2006bh
#AV_HOST  0.130 +/- 0.011
#RV_HOST  3.190 +/- 0.290
#AV_MW    0.069 +/- 0.000
#RV_MW    3.190 +/- 0.000
#DIST_MOD 33.280 +/- 0.200
#NFILT    7 (B_CSP,V_CSP,r_CSP,i_CSP,Y_CSP,J_CSP,H_CSP)
#
#time[d]     lbol[erg/s]      lbolerr[erg/s] 
 53829.391   7.10921081E+42   1.06343430E+42
 53830.391   7.45778926E+42   1.11621589E+42
 53831.395   7.66790800E+42   1.14817983E+42
 53832.414   7.78087675E+42   1.16549620E+42
 53833.406   7.77250240E+42   1.16447156E+42
 53835.422   7.50062740E+42   1.12396365E+42
 53837.426   6.90460642E+42   1.03478155E+42
 53838.371   6.44932014E+42   9.66529403E+41
 53841.410   5.18423282E+42   7.76648062E+41
 53843.379   4.42704117E+42   6.62984204E+41
 53845.367   3.78815404E+42   5.66831453E+41
 53846.367   3.56176743E+42   5.32647804E+41
 53848.383   3.21661199E+42   4.80390264E+41
 53850.348   3.00961211E+42   4.48911149E+41
 53851.359   2.90991763E+42   4.33717273E+41
 53853.410   2.73343512E+42   4.06896228E+41
 53855.406   2.56424378E+42   3.81260132E+41
 53858.352   2.23507951E+42   3.31925140E+41
 53860.375   1.98450118E+42   2.94579852E+41
 53861.359   1.83804474E+42   2.72817511E+41
 53862.336   1.71582901E+42   2.54679276E+41
 53863.395   1.58262348E+42   2.34944548E+41
 53864.367   1.48815060E+42   2.20934790E+41
 53866.336   1.33911970E+42   1.98849576E+41
 53867.328   1.28009631E+42   1.90108424E+41
 53868.363   1.22480209E+42   1.81919961E+41
