#generated on Tue Mar  1 18:22:14 2016 using mklcbol.pro
#
#INFILE   SN2007le_bol.dat
#NAME     SN2007le
#AV_HOST  1.203 +/- 0.071
#RV_HOST  3.100 +/- 0.290
#AV_MW    0.090 +/- 0.000
#RV_MW    3.100 +/- 0.000
#DIST_MOD 32.210 +/- 0.100
#NFILT    5 (u_CSP,B_CSP,V_CSP,r_CSP,i_CSP)
#
#time[d]     lbol[erg/s]      lbolerr[erg/s] 
 54387.281   3.44401972E+42   3.87637004E+41
 54388.051   4.46765621E+42   5.02925530E+41
 54392.090   1.08524052E+43   1.22254674E+42
 54394.086   1.32244127E+43   1.48993741E+42
 54395.086   1.38763521E+43   1.56357097E+42
 54398.000   1.50711752E+43   1.69835804E+42
 54400.082   1.50838431E+43   1.69966676E+42
 54403.051   1.41758247E+43   1.59711014E+42
 54407.109   1.16586794E+43   1.31326157E+42
 54409.066   1.01662981E+43   1.14510468E+42
 54411.070   8.63764244E+42   9.72803178E+41
 54413.086   7.38740262E+42   8.31405910E+41
 54417.121   5.61779580E+42   6.30878390E+41
 54426.051   3.51312056E+42   3.92362552E+41
 54428.062   3.14354030E+42   3.50765469E+41
 54430.043   2.77230942E+42   3.09254332E+41
 54435.035   2.08695600E+42   2.32892468E+41
 54440.055   1.71890633E+42   1.91973499E+41
 54443.125   1.58689188E+42   1.77324471E+41
 54445.043   1.51972073E+42   1.69886350E+41
 54449.043   1.39386806E+42   1.55949058E+41
 54455.027   1.21798745E+42   1.36360686E+41
 54456.043   1.17999147E+42   1.32124125E+41
 54457.023   1.15465909E+42   1.29306845E+41
 54466.023   9.71518126E+41   1.08970123E+41
 54470.039   8.84527167E+41   9.92141497E+40
