#generated on Tue Mar  1 18:20:24 2016 using mklcbol.pro
#
#INFILE   SN2007af_bol.dat
#NAME     SN2007af
#AV_HOST  0.552 +/- 0.074
#RV_HOST  3.100 +/- 0.290
#AV_MW    0.105 +/- 0.000
#RV_MW    3.100 +/- 0.000
#DIST_MOD 32.100 +/- 0.100
#NFILT    5 (u_CSP,B_CSP,V_CSP,r_CSP,i_CSP)
#
#time[d]     lbol[erg/s]      lbolerr[erg/s] 
 54165.270   6.03284262E+42   8.38261713E+41
 54166.281   7.19851493E+42   1.00030341E+42
 54169.297   1.03791514E+43   1.44283943E+42
 54170.301   1.11150358E+43   1.54532063E+42
 54171.309   1.17400600E+43   1.63252464E+42
 54172.305   1.21362102E+43   1.68793820E+42
 54174.332   1.24026902E+43   1.72526501E+42
 54178.262   1.12206783E+43   1.56032308E+42
 54179.320   1.06513883E+43   1.48103320E+42
 54181.297   9.50405692E+42   1.32120914E+42
 54182.270   8.86844592E+42   1.23282137E+42
 54185.309   6.94755981E+42   9.65217431E+41
 54190.258   4.69619188E+42   6.50540812E+41
 54194.285   3.60113136E+42   4.97246224E+41
 54197.277   3.06181769E+42   4.21885879E+41
 54199.223   2.76828194E+42   3.80960040E+41
 54202.320   2.31922625E+42   3.18695039E+41
 54204.332   2.03321568E+42   2.79337976E+41
 54207.246   1.68908038E+42   2.32109092E+41
 54211.266   1.37854578E+42   1.89540053E+41
 54213.230   1.27775145E+42   1.75740272E+41
 54218.246   1.09432823E+42   1.50638287E+41
 54224.266   9.39917380E+41   1.29502066E+41
 54226.297   8.98394531E+41   1.23824040E+41
 54231.270   8.03445468E+41   1.10821103E+41
 54239.188   6.79118103E+41   9.37921418E+40
 54246.160   5.88282834E+41   8.13368003E+40
 54256.180   4.83112800E+41   6.69062553E+40
