#generated on Tue Mar  1 18:23:10 2016 using mklcbol.pro
#
#INFILE   SN2008gp_bol.dat
#NAME     SN2008gp
#AV_HOST  0.304 +/- 0.068
#RV_HOST  3.100 +/- 0.290
#AV_MW    0.322 +/- 0.000
#RV_MW    3.100 +/- 0.000
#DIST_MOD 35.795 +/- 0.100
#NFILT    5 (u_CSP,B_CSP,V_CSP,r_CSP,i_CSP)
#
#time[d]     lbol[erg/s]      lbolerr[erg/s] 
 54772.273   9.75250339E+42   1.20605306E+42
 54776.211   1.27931553E+43   1.58262872E+42
 54779.258   1.32500574E+43   1.63929912E+42
 54781.238   1.27590439E+43   1.57832789E+42
 54783.227   1.20064543E+43   1.48498272E+42
 54786.328   1.03614160E+43   1.28138219E+42
 54790.223   7.87436691E+42   9.73581106E+41
 54792.176   6.70015915E+42   8.27893126E+41
 54793.191   6.15062482E+42   7.59575141E+41
 54795.223   5.19958446E+42   6.41238078E+41
 54801.266   3.40292066E+42   4.17790693E+41
 54802.211   3.25452264E+42   3.99309525E+41
 54803.285   3.05202648E+42   3.74182265E+41
 54806.219   2.55746427E+42   3.12930233E+41
 54808.223   2.29852621E+42   2.80980967E+41
 54809.188   2.19893682E+42   2.68792157E+41
 54810.195   2.08291624E+42   2.54571177E+41
 54813.117   1.71465412E+42   2.09310908E+41
