#generated on Tue Mar  1 18:18:28 2016 using mklcbol.pro
#
#INFILE   SN2005ke_bol.dat
#NAME     SN2005ke
#AV_HOST  0.815 +/- 0.102
#RV_HOST  3.100 +/- 0.290
#AV_MW    0.062 +/- 0.000
#RV_MW    3.100 +/- 0.000
#DIST_MOD 31.840 +/- 0.100
#NFILT    5 (u_CSP,B_CSP,V_CSP,r_CSP,i_CSP)
#
#time[d]     lbol[erg/s]      lbolerr[erg/s] 
 53689.176   6.52726396E+41   9.43753352E+40
 53690.258   9.90594685E+41   1.43265256E+41
 53694.250   2.37740867E+42   3.43831674E+41
 53695.211   2.70054119E+42   3.90541047E+41
 53698.215   3.37067805E+42   4.87062322E+41
 53699.211   3.44450040E+42   4.97571566E+41
 53702.203   3.18612064E+42   4.59320652E+41
 53703.262   2.96277622E+42   4.26693912E+41
 53706.211   2.24130652E+42   3.21936949E+41
 53707.316   2.00282803E+42   2.87404630E+41
 53712.207   1.25645320E+42   1.79796723E+41
 53713.176   1.16633022E+42   1.66868950E+41
 53716.156   9.44339758E+41   1.35111442E+41
 53720.176   7.21968190E+41   1.03410299E+41
 53721.133   6.84027022E+41   9.80043915E+40
 53725.215   5.59542095E+41   8.02598575E+40
 53730.215   4.57621413E+41   6.57198372E+40
 53736.168   3.75347745E+41   5.39683689E+40
 53737.168   3.63030117E+41   5.22090688E+40
 53741.141   3.19251915E+41   4.59509357E+40
 53746.168   2.78174230E+41   4.00764334E+40
 53750.105   2.50014086E+41   3.60487399E+40
 53755.094   2.15946669E+41   3.11667216E+40
 53761.188   1.80535200E+41   2.60826226E+40
 53763.078   1.72969253E+41   2.50025024E+40
 53764.098   1.67818920E+41   2.42626763E+40
 53765.078   1.63498309E+41   2.36426601E+40
 53767.043   1.55593880E+41   2.25063294E+40
 53771.062   1.40602869E+41   2.03574132E+40
 53773.066   1.32748225E+41   1.92282444E+40
 53774.914   1.26760880E+41   1.83690728E+40
 53778.055   1.17948071E+41   1.71014975E+40
 53784.016   1.01465748E+41   1.47241702E+40
 53786.016   9.62604845E+40   1.39706717E+40
 53798.031   7.31928131E+40   1.06459416E+40
 53804.059   6.34996555E+40   9.24180230E+39
 53809.035   5.71944459E+40   8.33113450E+39
 53818.992   4.60569362E+40   6.71633303E+39
 53966.324   5.32201684E+39   7.79083268E+38
