#generated on Tue Aug 26 13:50:39 2014 using mklcbol.pro
#
#INFILE   SN2008gp_lc_bolu.dat
#NAME     sn2008gp
#AV_HOST  0.110 +/- 0.113
#RV_HOST  3.190 +/- 0.290
#AV_MW    0.301 +/- 0.000
#RV_MW    3.100 +/- 0.000
#DIST_MOD 35.790 +/- 0.060
#NFILT    5 (u_CSP,B_CSP,V_CSP,r_CSP,i_CSP)
#
#time[d]     lbol[erg/s]      lbolerr[erg/s] 
 54772.273   7.62630591E+42   1.89743988E+42
 54776.211   1.00103899E+43   2.49192012E+42
 54779.258   1.03844965E+43   2.58548847E+42
 54781.238   1.00166896E+43   2.49346935E+42
 54783.227   9.44272290E+42   2.35006042E+42
 54786.328   8.17029752E+42   2.03309927E+42
 54790.223   6.22908013E+42   1.54957521E+42
 54792.176   5.31025052E+42   1.31987357E+42
 54793.191   4.88145881E+42   1.21238095E+42
 54795.223   4.13965586E+42   1.02618202E+42
 54801.266   2.73495318E+42   6.73799928E+41
 54802.211   2.61877072E+42   6.44593475E+41
 54803.285   2.45857382E+42   6.04531897E+41
 54806.219   2.06518605E+42   5.06429342E+41
 54808.223   1.85694499E+42   4.54772011E+41
 54809.188   1.77557099E+42   4.34801815E+41
 54810.195   1.68144087E+42   4.11658070E+41
 54813.117   1.38683424E+42   3.38976968E+41
