#generated on Mon Sep 28 18:51:54 2015 using mklcbol.pro
#
#INFILE   SN2006gt_bol.dat
#NAME     SN2006gt
#AV_HOST  0.140 +/- 0.050
#RV_HOST  3.190 +/- 0.290
#AV_MW    0.099 +/- 0.000
#RV_MW    3.100 +/- 0.000
#DIST_MOD 36.431 +/- 0.100
#NFILT    4 (B_CSP,V_CSP,r_CSP,i_CSP)
#
#time[d]     lbol[erg/s]      lbolerr[erg/s] 
 54001.156   3.38100172E+42   6.80577425E+41
 54003.172   3.60549496E+42   7.25619922E+41
 54007.199   3.22544925E+42   6.47738563E+41
 54008.164   2.97099160E+42   5.95938422E+41
 54018.230   1.18379393E+42   2.34867723E+41
 54024.156   7.79851379E+41   1.54366522E+41
 54028.172   6.23866242E+41   1.23674324E+41
 54036.148   4.21704278E+41   8.38258936E+40
 54039.125   3.88544064E+41   7.73017106E+40
 54046.113   3.21177048E+41   6.39536564E+40
 54052.125   2.76423398E+41   5.51118903E+40
 54056.145   2.50236801E+41   4.99387966E+40
 54066.062   2.00056413E+41   4.00322667E+40
