#generated on Fri Feb  6 14:59:17 2015 using mklcbol.pro
#
#INFILE   SN2006bh_bol.dat
#NAME     SN2006bh
#AV_HOST  0.115 +/- 0.000
#RV_HOST  3.190 +/- 0.290
#AV_MW    0.071 +/- 0.000
#RV_MW    3.100 +/- 0.000
#DIST_MOD 33.281 +/- 0.000
#NFILT    5 (u_CSP,B_CSP,V_CSP,r_CSP,i_CSP)
#
#time[d]     lbol[erg/s]      lbolerr[erg/s] 
 53829.391   6.40303944E+42   3.28700973E+41
 53830.391   6.85692326E+42   3.52139474E+41
 53831.395   7.17008234E+42   3.68378497E+41
 53832.414   7.37344449E+42   3.78954865E+41
 53833.406   7.38269783E+42   3.79435687E+41
 53835.422   7.09741523E+42   3.64705660E+41
 53838.371   6.10341300E+42   3.13666070E+41
 53841.410   4.83962361E+42   2.48663004E+41
 53845.367   3.33175545E+42   1.70824317E+41
 53846.367   3.04635948E+42   1.56019019E+41
 53850.348   2.24196556E+42   1.14223661E+41
 53853.410   1.80057419E+42   9.13823162E+40
 53858.352   1.25759755E+42   6.35880820E+40
 53861.359   1.00748119E+42   5.09603065E+40
 53862.336   9.44220844E+41   4.77723357E+40
 53866.336   7.68039218E+41   3.88982187E+40
 53867.328   7.40856157E+41   3.75300595E+40
 53870.344   6.68478713E+41   3.38921377E+40
 53871.324   6.44845664E+41   3.27001685E+40
 53872.316   6.23922470E+41   3.16456957E+40
 53886.309   4.26844654E+41   2.17172870E+40
 53891.281   3.79998413E+41   1.93596707E+40
 53892.289   3.69831344E+41   1.88461813E+40
 53893.297   3.59488878E+41   1.83232909E+40
