#generated on Thu Jun 30 14:16:14 2016 using mklcbol.pro
#
#INFILE   SN2009dc_bol.dat
#NAME     SN2009dc
#AV_HOST  0.186 +/- 0.034
#RV_HOST  3.100 +/- 0.290
#AV_MW    0.124 +/- 0.000
#RV_MW    3.100 +/- 0.000
#DIST_MOD 34.847 +/- 0.100
#NFILT    9 (u_CSPtamu,B_CSPtamu,g_CSPtamu,V_CSPtamu,r_CSPtamu,i_CSPtamu,Y_CSPtamu,J_CSPtamu,H_CSPtamu)
#
#time[d]     lbol[erg/s]      lbolerr[erg/s] 
 54942.297   2.05928133E+43   2.46063322E+42
 54945.262   2.17885046E+43   2.60081417E+42
 54946.270   2.17339854E+43   2.59313869E+42
 54947.254   2.15786659E+43   2.57346585E+42
 54948.238   2.12323332E+43   2.53138533E+42
 54949.230   2.08239179E+43   2.48164859E+42
 54951.223   1.98181247E+43   2.36030402E+42
 54954.273   1.80037961E+43   2.14253335E+42
 54956.258   1.66651761E+43   1.98225380E+42
 54959.227   1.47766927E+43   1.75703382E+42
 54961.254   1.35788662E+43   1.61491561E+42
 54963.234   1.25004299E+43   1.48762407E+42
 54964.223   1.20143142E+43   1.43053401E+42
 54965.266   1.15576838E+43   1.37689962E+42
 54966.215   1.11978005E+43   1.33488109E+42
 54968.215   1.04636785E+43   1.24887400E+42
 54969.273   1.01207091E+43   1.20867451E+42
 54973.234   8.98748381E+42   1.07578519E+42
 54975.211   8.50045974E+42   1.01859592E+42
