#generated on Tue Oct  6 11:27:47 2015 using mklcbol.pro
#
#INFILE   2003hv_bol.dat
#NAME     SN2003hv
#AV_HOST  0.010 +/- 0.013
#RV_HOST  1.800 +/- 0.900
#AV_MW    0.180 +/- 0.000
#RV_MW    3.190 +/- 0.000
#DIST_MOD 33.730 +/- 0.100
#NFILT    4 (B_CSP,V_CSP,r_CSP,i_CSP)
#
#time[d]     lbol[erg/s]      lbolerr[erg/s] 
     1.200   5.89762726E+43   5.67290010E+42
     1.300   5.56281377E+43   5.34692245E+42
     2.200   5.45822711E+43   5.24056437E+42
     3.200   5.40907610E+43   5.19696134E+42
     4.200   5.18978128E+43   4.98284214E+42
     5.200   4.81007116E+43   4.61519793E+42
     5.300   4.79486304E+43   4.60151097E+42
     6.200   4.35440964E+43   4.17656043E+42
     6.300   4.31426671E+43   4.13787566E+42
     7.300   3.86252022E+43   3.70288624E+42
     8.300   3.54487879E+43   3.39649811E+42
    10.200   2.96216078E+43   2.82437523E+42
    11.100   2.83634403E+43   2.69823989E+42
    11.300   2.78651819E+43   2.64913468E+42
    12.300   2.46054065E+43   2.33220820E+42
    13.300   2.27983583E+43   2.15572061E+42
    14.100   2.30528407E+43   2.17219458E+42
    15.200   2.06254942E+43   1.93500595E+42
    15.300   2.05203758E+43   1.92447790E+42
    16.100   1.99784270E+43   1.86684652E+42
    17.100   1.86607445E+43   1.73864327E+42
    19.300   1.52386289E+43   1.41474409E+42
    21.300   1.30782170E+43   1.21154162E+42
    23.200   1.13351579E+43   1.04813243E+42
    23.300   1.12424557E+43   1.03961174E+42
    25.300   9.34539298E+42   8.65943948E+41
    28.200   7.72370691E+42   7.16496722E+41
    30.200   6.91407841E+42   6.41356112E+41
    34.200   5.83424896E+42   5.41702090E+41
    37.200   5.49116824E+42   5.11440392E+41
    38.200   5.32187537E+42   4.95710671E+41
    39.200   5.16412394E+42   4.81266531E+41
    41.200   4.85822294E+42   4.53047342E+41
    43.200   4.54859246E+42   4.24591704E+41
    45.200   4.28504144E+42   4.00132968E+41
    48.200   3.95948809E+42   3.69981584E+41
    51.200   3.61135019E+42   3.38425392E+41
    51.500   3.58955845E+42   3.36384268E+41
    54.200   3.31579287E+42   3.10596938E+41
    57.100   3.18561913E+42   2.98633477E+41
    60.100   2.91245113E+42   2.74106380E+41
    63.200   2.63158546E+42   2.48475497E+41
    68.100   2.46706369E+42   2.33046103E+41
    70.100   2.33419775E+42   2.20565688E+41
    71.100   2.24350566E+42   2.12029536E+41
    73.000   2.29771555E+42   2.17159804E+41
    73.100   2.21622327E+42   2.09818227E+41
    74.100   2.13451080E+42   2.02137275E+41
    79.100   1.95039217E+42   1.85010077E+41
    80.500   1.85364790E+42   1.75968006E+41
    85.100   1.64848495E+42   1.56831473E+41
    97.100   1.25913164E+42   1.20364140E+41
    99.100   1.14548372E+42   1.09641631E+41
   103.900   1.09381157E+42   1.04602916E+41
   104.000   1.10480823E+42   1.05703464E+41
   104.900   1.12757868E+42   1.07729375E+41
   108.900   1.00335145E+42   9.62293329E+40
   110.000   9.85345830E+41   9.47409226E+40
   110.400   9.67737840E+41   9.31121957E+40
   119.000   7.64492360E+41   7.36804168E+40
   122.000   7.20102835E+41   6.93987291E+40
   126.000   6.88777883E+41   6.65009735E+40
   129.000   6.55960735E+41   6.34032437E+40
   131.900   6.14559796E+41   5.93554244E+40
   135.000   5.96549984E+41   5.75487373E+40
   142.300   5.41015046E+41   5.20633972E+40
   202.200   2.11751819E+41   2.03177677E+40
   305.400   4.75541308E+40   4.65336984E+39
   307.600   4.60752917E+40   4.51411058E+39
   311.600   4.42144353E+40   4.33193510E+39
