#generated on Mon May  4 12:50:31 2015 using mklcbol.pro
#
#INFILE   SN2007if_bol.dat
#NAME     SN2007if
#AV_HOST  0.186 +/- 0.034
#RV_HOST  3.190 +/- 0.290
#AV_MW    0.220 +/- 0.000
#RV_MW    3.100 +/- 0.000
#DIST_MOD 37.598 +/- 0.100
#NFILT    4 (B_CSP,V_CSP,r_CSP,i_CSP)
#
#time[d]     lbol[erg/s]      lbolerr[erg/s] 
 54357.262   1.94410936E+43   2.05454801E+42
 54359.230   1.73151674E+43   1.82803743E+42
 54362.230   1.44118623E+43   1.51927521E+42
 54363.172   1.36557360E+43   1.43902071E+42
 54364.172   1.26848764E+43   1.33567340E+42
 54366.250   1.12634048E+43   1.18496410E+42
 54368.215   9.72090645E+42   1.02145764E+42
 54376.137   6.04059219E+42   6.32464325E+41
 54380.172   5.14881022E+42   5.38794381E+41
 54386.172   4.27362832E+42   4.47244600E+41
 54392.215   3.69660221E+42   3.86894748E+41
 54395.215   3.40931682E+42   3.56892266E+41
 54403.199   2.82392649E+42   2.96066110E+41
 54409.152   2.53314691E+42   2.65927599E+41
 54421.133   2.11844332E+42   2.22593638E+41
 54428.105   1.87867229E+42   1.97485619E+41
 54435.078   1.64759705E+42   1.73305104E+41
 54443.078   1.38796819E+42   1.46176287E+41
