#generated on Tue Oct  6 11:33:33 2015 using mklcbol.pro
#
#INFILE   2003hv_bol.dat
#NAME     SN2003hv
#AV_HOST  0.010 +/- 0.013
#RV_HOST  1.800 +/- 0.900
#AV_MW    0.180 +/- 0.000
#RV_MW    3.190 +/- 0.000
#DIST_MOD 33.730 +/- 0.100
#NFILT    7 (B_CSP,V_CSP,r_CSP,i_CSP,Y_CSP,J_CSP,H_CSP)
#
#time[d]     lbol[erg/s]      lbolerr[erg/s] 
     1.200   7.67915630E+43   7.14541519E+42
     1.300   7.25678035E+43   6.74483411E+42
     2.200   7.09197573E+43   6.59438671E+42
     3.200   6.93255389E+43   6.46193533E+42
     4.200   6.60359968E+43   6.15815422E+42
     5.100   6.17438608E+43   5.75495531E+42
     5.200   6.13555779E+43   5.71811236E+42
     5.300   6.11927421E+43   5.70381101E+42
     6.200   5.54662260E+43   5.16708126E+42
     6.300   5.49397949E+43   5.11782479E+42
     7.300   4.93469759E+43   4.59184953E+42
     8.100   4.65393094E+43   4.32407268E+42
     8.300   4.56092249E+43   4.23754984E+42
    10.200   3.97702531E+43   3.66591405E+42
    11.100   3.88504583E+43   3.56909870E+42
    11.300   3.83116998E+43   3.51644580E+42
    12.300   3.47473827E+43   3.17265471E+42
    13.300   3.33448482E+43   3.03011798E+42
    14.100   3.45637106E+43   3.12892682E+42
    15.100   3.41557997E+43   3.07471866E+42
    15.200   3.22647368E+43   2.89705750E+42
    15.300   3.23248322E+43   2.90066413E+42
    16.100   3.27644188E+43   2.92659566E+42
    17.100   3.18582578E+43   2.83184329E+42
    19.100   2.92913729E+43   2.57403725E+42
    19.300   2.86353832E+43   2.51380235E+42
    21.300   2.64167062E+43   2.30181935E+42
    23.000   2.44107821E+43   2.11661913E+42
    23.200   2.41946235E+43   2.09683878E+42
    23.300   2.40230805E+43   2.08159643E+42
    25.300   2.02697511E+43   1.75176777E+42
    26.100   1.89063421E+43   1.63638295E+42
    28.200   1.63448044E+43   1.41561481E+42
    29.000   1.54990286E+43   1.34313952E+42
    30.200   1.44140746E+43   1.24973176E+42
    32.000   1.30649366E+43   1.13399204E+42
    34.200   1.17199163E+43   1.01924681E+42
    35.100   1.12794715E+43   9.82277518E+41
    37.200   1.05218095E+43   9.20290169E+41
    38.000   1.02040875E+43   8.92837313E+41
    38.200   1.01180928E+43   8.85371190E+41
    39.200   9.63702181E+42   8.44577844E+41
    41.000   8.72399062E+42   7.67653739E+41
    41.200   8.72380079E+42   7.67984425E+41
    43.200   8.01131531E+42   7.07444186E+41
    45.000   7.49629452E+42   6.62908220E+41
    45.200   7.43932393E+42   6.57990031E+41
    48.200   6.63323560E+42   5.88795825E+41
    51.200   6.06294684E+42   5.39822048E+41
    51.500   5.98498815E+42   5.33076404E+41
    54.200   5.34960327E+42   4.77213128E+41
    55.000   5.19193239E+42   4.63440543E+41
    57.100   5.01602617E+42   4.48570398E+41
    60.100   4.54859437E+42   4.07878268E+41
    62.000   4.31854300E+42   3.87842170E+41
