#generated on Wed Mar  9 16:22:10 2016 using mklcbol.pro
#
#INFILE   04s_bol.dat
#NAME     SN2004S
#AV_HOST  0.020 +/- 0.060
#RV_HOST  3.100 +/- 0.290
#AV_MW    0.313 +/- 0.000
#RV_MW    3.100 +/- 0.000
#DIST_MOD 33.140 +/- 0.210
#NFILT    6 (B_Bessell,V_Bessell,R_Bessell,I_Bessell,J_MKO,H_MKO)
#
#time[d]     lbol[erg/s]      lbolerr[erg/s] 
  3042.720   7.82340157E+42   1.63620778E+42
  3045.750   7.00203853E+42   1.46509105E+42
  3048.760   5.89455077E+42   1.23379312E+42
  3052.720   4.55130577E+42   9.52519257E+41
  3053.430   4.35792174E+42   9.11925391E+41
  3056.680   3.67332407E+42   7.68056189E+41
  3060.590   3.25434675E+42   6.79967957E+41
  3066.670   2.74495862E+42   5.72822810E+41
  3070.600   2.22357927E+42   4.62541743E+41
  3074.570   1.81681790E+42   3.77487650E+41
  3081.640   1.31113655E+42   2.72607040E+41
  3087.600   1.00941486E+42   2.10445982E+41
  3090.550   9.13812957E+41   1.90751257E+41
  3092.940   8.51966052E+41   1.78025858E+41
  3096.540   7.80846553E+41   1.63346621E+41
  3102.550   6.67125935E+41   1.39740780E+41
  3109.510   5.58918287E+41   1.17058387E+41
  3116.500   4.63563067E+41   9.71354709E+40
  3122.480   4.05109211E+41   8.49065987E+40
  3130.510   3.42792152E+41   7.18154473E+40
  3137.470   2.99854216E+41   6.28225745E+40
  3151.470   2.35335241E+41   4.93390873E+40
  3238.310   5.23041711E+40   1.09785330E+40
  3267.260   3.20610956E+40   6.71916795E+39
  3341.810   1.23315020E+40   2.56736876E+39
  3342.800   1.22356479E+40   2.54716786E+39
  3357.750   1.11730376E+40   2.32326216E+39
  3361.140   1.09741086E+40   2.28159100E+39
