2001V 0.967797875858 0.0216319748356
2001ep 0.430046130783 0.0165026049463
2001fe 0.956868958014 0.0186983574259
2001fh 1.42533353938 0.0799664874783
2002bo 1.21188159938 0.0141216785216
2002cd 0.781229603524 0.0219443747526
2002cr 1.29093604839 0.0154021259181
2002de 0.795560660364 0.0663631844574
2002dj 1.07545603335 0.0130288484072
2002dp 1.11290452249 0.0559136756617
2002fk 1.12582908391 0.0309634520944
2002ha 1.08860190868 0.14917943317
2002hu 1.04475472204 0.0418389714797
2003W 1.10936131769 0.0422701877103
2003cg 1.09106880277 0.088857837574
2003du 1.06277640473 0.051986880198
2003iv 0.325440555482 0.0488450600015
2003kf 0.965325792125 0.0240431645291
2004as 0.744265677474 0.0449022654367
2005am 1.5076490792 0.117254870756
2005cf 1.08861085486 0.0170578552208
2005el 1.42125871398 0.0161929892327
2005eq 0.845087946291 0.0154282714211
2005hc 1.06551851861 0.0676174025367
2005hk 1.44797453204 0.0312085045167
2005iq 1.28097937437 0.0442004830066
2005kc 1.28578533673 0.0408056893463
2005ke 1.0869165454 0.323246630062
2005ki 1.09052633841 0.116083355261
2005lz 1.50660283798 0.0546941328438
2005mc 1.60230296037 0.0536305919401
2005ms 0.969175563008 0.0303513280807
2005mz 1.72350539974 0.0279062870391
2006D 1.41771419245 0.0104602873353
2006N 1.10042262973 0.157556930438
2006S 0.967187531231 0.0438682001692
2006X 1.14790550669 0.0221000158195
2006ac 1.33555857658 0.0238294469105
2006ax 1.04949061982 0.0184439378016
2006az 1.43375326988 0.0253241575516
2006bt 0.949011119994 0.0200980171487
2006cc 0.97993471874 0.0309695774232
2006cp 0.986365279358 0.0273505357458
2006gj 1.38485564778 0.0383067991958
2006gr 0.79566586664 0.0400022571423
2006le 0.770540227714 0.0126065175479
2006lf 1.32383823468 0.0179086036271
2006oa 0.795602774321 0.162602095472
2006ob 1.6082262636 0.106348945797
2006sr 1.07867142177 0.115405329654
2007co 1.14838831184 0.0214153099712
2008bf 1.02560355657 0.0205806371567
2006ou 1.92909416599 0.165037332698
2007A 0.923966923259 0.0139582293715
2007aj 1.18568204884 0.0734105235914
2007bj 0.795744308671 0.0807847043537
2007cb 0.999343283317 0.0527121196731
2007cc 1.76047162549 0.1648764739
2007cf 0.460521103605 0.246472713979
2007cs 0.782294060895 0.476226042595
2007fb 1.35059649136 0.0513109595231
2007fs 0.267859352869 0.180519528088
2007hg 1.70742562142 0.0591339788932
2007hj 1.60905584828 0.0143641403591
2007hu 0.58802304186 0.092822252369
2007if 0.639907400898 0.0559135041921
2007ir 1.17288648546 0.739757485762
2007is 1.43508854273 0.411515370596
2007jg 1.29936695939 0.0791385685771
2007kh 0.795723908195 0.503407185649
2007kk 0.931693101469 0.0221847561388
2007le 0.973159131469 0.00926043405572
2007nq 1.51671942185 0.250463241232
2007ob 0.983699086584 0.0974105331157
2007rx 0.795604258428 0.241339503332
2007ss 1.1137127021 0.100982425402
2007su 0.795727198793 0.409630522507
2007sw 1.08040630462 0.149491040108
2007ux 1.50544746015 0.22963076304
2008A 0.854473174629 0.0431879291407
2008C 1.12797214198 0.0623359947003
2008Y 0.976375185111 0.0830447819612
2008Z 0.795833519201 0.0451735054894
2008ac 0.979278446524 0.0738091043178
2008ae 1.74511615317 0.0869884238744
2008ai 1.10892076686 0.144697136764
2008ar 1.13216155235 0.0365137328527
2008at 1.09796211733 0.124427559942
2008bi 0.470869844144 0.130907197359
2008bw 0.311149868813 0.0298504114881
2008by 0.686355508669 0.134089657664
2008bz 1.03416391207 0.133507979031
2008cf 0.68999429545 0.0218637314173
2008cm 1.35192329705 0.0237635215125
2008ds 0.350911363503 0.133723522505
2008dt 0.795567488545 0.487283425548
2008fr 0.998977144244 0.0480221448007
2008gb 1.28692631698 0.0498382608671
2008gl 1.39792545059 0.0228695354638
2008hj 1.09437985883 1.5584778952
2008hm 1.08729436581 0.079192964731
2008hs 1.55493619682 0.0372617882063
2008hv 1.30377854783 0.0132018718527
2009D 1.07308264599 0.097324683114
2009Y 0.914130376228 0.018809417176
2009ad 1.00085461933 0.0138405758946
2009al 0.909011210957 0.0294963380779
2009an 1.39469637672 0.0100837444102
2009bv 1.03402018573 0.0656577108955
2009dc 0.795769754802 0.0317492301399
2009do 1.43906757824 0.0384177470764
2009ds 0.713471043649 0.0547132002106
2009fv 1.78578743605 0.0198505953808
2009gf 1.07972627408 0.806973598555
2009ig 0.795541959733 0.0201889509151
2009jr 0.795738448851 0.0651564914212
2009kk 1.09634227265 0.087355870608
2009kq 0.965449746517 0.0117303676382
2009le 0.74996300435 0.0188495039372
2009lf 1.09790950272 0.208564882133
2009na 1.08921800675 0.0303444790872
2009nq 0.984353540128 0.0472752075351
2010A 0.991703312289 0.0232167810766
2010H 1.09682660397 0.286617388414
2010Y 1.56537553338 0.0229029828122
2010ag 1.22707389171 0.224448813643
2010ai 1.38711858766 0.0105436680219
2010dw 0.964759100442 0.0472336800839
snf20080522000 1.26172888151 0.19662109067
snf20080522011 0.935914792769 0.0626401449208
