#generated on Tue Aug 19 10:05:16 2014 using mklcbol.pro
#
#INFILE   SN2007on_lc_bol.dat
#NAME     sn2007on
#AV_HOST  0.000 +/- 0.113
#RV_HOST  3.190 +/- 0.290
#AV_MW    0.077 +/- 0.000
#RV_MW    3.100 +/- 0.000
#DIST_MOD 31.450 +/- 0.150
#NFILT    6 (B_Bessell,V_Bessell,R_Bessell,I_Bessell,J_2MASS,H_2MASS)
#
#time[d]     lbol[erg/s]      lbolerr[erg/s] 
 54411.285   1.80075741E+42   1.75916742E+41
 54412.215   2.29770549E+42   2.24463808E+41
 54413.312   2.92625798E+42   2.85867364E+41
 54415.242   3.96020781E+42   3.86874353E+41
 54417.207   4.53346385E+42   4.42875975E+41
 54418.242   4.73572102E+42   4.62634563E+41
 54421.207   4.92941178E+42   4.81556294E+41
 54422.219   4.69021750E+42   4.58189305E+41
 54423.203   4.44070625E+42   4.33814446E+41
 54424.219   4.13733621E+42   4.04178100E+41
 54425.223   3.86414028E+42   3.77489476E+41
 54426.156   3.55863106E+42   3.47644153E+41
 54427.180   3.22993897E+42   3.15534086E+41
 54428.215   2.93036678E+42   2.86268753E+41
 54429.184   2.70447244E+42   2.64201041E+41
 54430.168   2.53107719E+42   2.47261987E+41
 54431.211   2.38074101E+42   2.32575583E+41
 54432.168   2.25603507E+42   2.20393008E+41
 54435.160   1.88604693E+42   1.84248712E+41
 54437.207   1.66625462E+42   1.62777109E+41
 54439.184   1.44272552E+42   1.40940458E+41
 54440.188   1.30212874E+42   1.27205500E+41
 54442.207   1.10871664E+42   1.08310991E+41
 54443.223   1.01617001E+42   9.92700721E+40
 54444.281   9.41995735E+41   9.20239564E+40
 54445.223   8.89945140E+41   8.69391120E+40
 54446.176   8.41384348E+41   8.21951881E+40
 54447.148   7.96689061E+41   7.78288868E+40
 54448.152   7.54953316E+41   7.37517045E+40
 54449.195   7.17976961E+41   7.01394689E+40
 54453.137   6.04335340E+41   5.90377715E+40
 54454.145   5.80053059E+41   5.66656253E+40
 54455.113   5.58153190E+41   5.45262180E+40
 54456.152   5.36826841E+41   5.24428381E+40
 54457.121   5.17940420E+41   5.05978158E+40
 54458.184   4.98589747E+41   4.87074404E+40
 54461.180   4.48044910E+41   4.37696942E+40
 54462.223   4.32558831E+41   4.22568527E+40
 54463.145   4.18813190E+41   4.09140352E+40
 54467.129   3.66693760E+41   3.58224665E+40
 54468.133   3.55744268E+41   3.47528060E+40
 54470.086   3.35011737E+41   3.27274363E+40
 54471.152   3.24604043E+41   3.17107044E+40
 54472.109   3.15357716E+41   3.08074269E+40
 54475.109   2.88023094E+41   2.81370963E+40
 54476.137   2.80066085E+41   2.73597727E+40
 54477.102   2.72617530E+41   2.66321202E+40
 54484.086   2.23560327E+41   2.18397016E+40
 54485.129   2.17091872E+41   2.12077955E+40
 54488.074   1.98975885E+41   1.94380373E+40
 54490.070   1.89232229E+41   1.84861754E+40
 54491.086   1.84709246E+41   1.80443233E+40
