#generated on Tue Apr 19 17:56:30 2016 using mklcbol.pro
#
#INFILE   SN2007ca_bol.dat
#NAME     SN2007ca
#AV_HOST  0.595 +/- 0.041
#RV_HOST  1.700 +/- 0.290
#AV_MW    0.177 +/- 0.000
#RV_MW    3.100 +/- 0.000
#DIST_MOD 34.075 +/- 0.100
#NFILT    5 (u_CSP,B_CSP,V_CSP,r_CSP,i_CSP)
#
#time[d]     lbol[erg/s]      lbolerr[erg/s] 
 54218.168   3.83196978E+42   5.54230302E+41
 54224.203   6.90977724E+42   1.00017720E+42
 54227.215   7.38909382E+42   1.06955053E+42
 54229.176   7.27527363E+42   1.05281377E+42
 54231.230   6.87410016E+42   9.94169821E+41
 54232.188   6.63597924E+42   9.59511307E+41
 54235.152   5.64085592E+42   8.15116310E+41
 54239.156   4.30787931E+42   6.21921730E+41
 54243.188   3.26329703E+42   4.69759418E+41
 54246.129   2.68891386E+42   3.85580086E+41
 54255.188   1.63045262E+42   2.31109553E+41
 54259.109   1.33730899E+42   1.88852210E+41
