#generated on Tue Apr 19 17:55:35 2016 using mklcbol.pro
#
#INFILE   SN2007S_bol.dat
#NAME     SN2007S
#AV_HOST  0.813 +/- 0.044
#RV_HOST  1.700 +/- 0.290
#AV_MW    0.068 +/- 0.000
#RV_MW    3.100 +/- 0.000
#DIST_MOD 34.068 +/- 0.100
#NFILT    5 (u_CSP,B_CSP,V_CSP,r_CSP,i_CSP)
#
#time[d]     lbol[erg/s]      lbolerr[erg/s] 
 54133.328   5.05241600E+42   8.18404415E+41
 54137.285   8.28339447E+42   1.34189118E+42
 54143.250   1.13650705E+43   1.84174691E+42
 54147.219   1.12193750E+43   1.81761025E+42
 54153.262   8.46939130E+42   1.36990500E+42
 54154.141   7.93557453E+42   1.28358440E+42
 54158.191   5.94415379E+42   9.60716675E+41
 54160.156   5.13715968E+42   8.29201070E+41
 54161.160   4.79817335E+42   7.73776693E+41
 54165.207   3.80199609E+42   6.10822696E+41
 54166.148   3.62242394E+42   5.81461211E+41
 54169.176   3.15717915E+42   5.05357223E+41
 54174.230   2.42702947E+42   3.87307306E+41
 54185.176   1.44891468E+42   2.30932628E+41
 54194.113   1.11831205E+42   1.78661980E+41
 54199.090   9.96514087E+41   1.59371095E+41
 54203.191   9.14957718E+41   1.46459744E+41
 54213.113   7.44260543E+41   1.19378991E+41
 54224.055   6.02712493E+41   9.69063591E+40
 54246.031   4.22512285E+41   6.83121214E+40
