#generated on Tue Apr 19 18:10:54 2016 using mklcbol.pro
#
#INFILE   SN2007on_bol.dat
#NAME     SN2007on
#AV_HOST  0.102 +/- 0.019
#RV_HOST  1.700 +/- 0.290
#AV_MW    0.031 +/- 0.000
#RV_MW    3.100 +/- 0.000
#DIST_MOD 31.450 +/- 0.100
#NFILT    5 (u_CSP,B_CSP,V_CSP,r_CSP,i_CSP)
#
#time[d]     lbol[erg/s]      lbolerr[erg/s] 
 54411.285   1.73287430E+42   3.23579256E+41
 54413.312   2.81900086E+42   5.26348083E+41
 54417.207   4.30331813E+42   8.02499568E+41
 54418.242   4.48424443E+42   8.35995189E+41
 54421.207   4.65710776E+42   8.66962671E+41
 54422.219   4.41584090E+42   8.21404860E+41
 54423.203   4.17323452E+42   7.75518383E+41
 54425.223   3.59363678E+42   6.66294626E+41
 54426.156   3.27733593E+42   6.06862570E+41
 54427.180   2.93031260E+42   5.41584391E+41
 54428.215   2.60756042E+42   4.80889405E+41
 54429.184   2.34952756E+42   4.32331111E+41
 54430.168   2.13674237E+42   3.92170938E+41
 54435.160   1.37451220E+42   2.49914720E+41
 54440.188   8.92633738E+41   1.62066017E+41
 54443.223   7.16944267E+41   1.30356313E+41
 54445.223   6.40540670E+41   1.16564078E+41
 54447.148   5.82114415E+41   1.06003883E+41
 54449.195   5.32615105E+41   9.70585805E+40
 54453.137   4.61016913E+41   8.41322715E+40
 54455.113   4.31239634E+41   7.87470078E+40
 54456.152   4.17386730E+41   7.62374260E+40
 54457.121   4.04509975E+41   7.39061654E+40
 54458.184   3.91114237E+41   7.14835725E+40
 54462.223   3.45460425E+41   6.32230366E+40
 54467.129   2.98118691E+41   5.46196735E+40
 54468.133   2.90874193E+41   5.33282585E+40
 54470.086   2.75456985E+41   5.05301697E+40
 54472.109   2.60423300E+41   4.77941866E+40
 54475.109   2.40181333E+41   4.41334946E+40
 54476.137   2.34236587E+41   4.30618753E+40
 54484.086   1.89860883E+41   3.50054803E+40
 54488.074   1.69752062E+41   3.13338400E+40
 54490.070   1.61856406E+41   2.99017912E+40
 54494.109   1.47899682E+41   2.73666364E+40
 54497.109   1.36589305E+41   2.52988163E+40
 54499.098   1.29717331E+41   2.40408194E+40
 54508.098   1.03611037E+41   1.92540561E+40
