#generated on Tue Apr 19 17:55:18 2016 using mklcbol.pro
#
#INFILE   SN2006kf_bol.dat
#NAME     SN2006kf
#AV_HOST  0.054 +/- 0.019
#RV_HOST  1.700 +/- 0.290
#AV_MW    0.651 +/- 0.000
#RV_MW    3.100 +/- 0.000
#DIST_MOD 34.784 +/- 0.100
#NFILT    5 (u_CSP,B_CSP,V_CSP,r_CSP,i_CSP)
#
#time[d]     lbol[erg/s]      lbolerr[erg/s] 
 54036.301   5.11032669E+42   3.64870640E+41
 54038.266   5.97104333E+42   4.26275918E+41
 54039.238   6.21504107E+42   4.43639203E+41
 54042.223   6.24013532E+42   4.45150566E+41
 54048.262   4.42944955E+42   3.15167656E+41
 54052.266   3.05014875E+42   2.16339822E+41
 54056.199   2.18494942E+42   1.54403105E+41
 54060.176   1.59402144E+42   1.12342539E+41
 54065.203   1.06613313E+42   7.50646982E+40
 54068.203   8.63919010E+41   6.08835368E+40
 54069.195   8.22752822E+41   5.80025728E+40
 54075.191   6.35860998E+41   4.48632779E+40
 54080.199   5.26605096E+41   3.71491876E+40
 54084.137   4.68303783E+41   3.30460183E+40
