#generated on Tue Apr 19 18:10:19 2016 using mklcbol.pro
#
#INFILE   SN2005ke_bol.dat
#NAME     SN2005ke
#AV_HOST  0.447 +/- 0.056
#RV_HOST  1.700 +/- 0.290
#AV_MW    0.062 +/- 0.000
#RV_MW    3.100 +/- 0.000
#DIST_MOD 31.840 +/- 0.100
#NFILT    5 (u_CSP,B_CSP,V_CSP,r_CSP,i_CSP)
#
#time[d]     lbol[erg/s]      lbolerr[erg/s] 
 53689.176   4.66929603E+41   8.35858652E+40
 53690.258   7.08641346E+41   1.26901294E+41
 53694.250   1.70076998E+42   3.04312090E+41
 53695.211   1.93202482E+42   3.45583701E+41
 53698.215   2.41194141E+42   4.30662297E+41
 53699.211   2.46492957E+42   4.39821663E+41
 53702.203   2.28126024E+42   4.05519347E+41
 53703.262   2.12185483E+42   3.76531828E+41
 53706.211   1.60614808E+42   2.83786724E+41
 53707.316   1.43553822E+42   2.53262589E+41
 53712.207   9.00870031E+41   1.58315697E+41
 53713.176   8.36253810E+41   1.46931899E+41
 53716.156   6.77006157E+41   1.18991089E+41
 53720.176   5.17397328E+41   9.11147615E+40
 53721.133   4.90173508E+41   8.63625962E+40
 53725.215   4.00865559E+41   7.07591141E+40
 53730.215   3.27747353E+41   5.79670384E+40
 53736.168   2.68736447E+41   4.76188525E+40
 53737.168   2.59902506E+41   4.60698296E+40
 53741.141   2.28511080E+41   4.05548829E+40
 53746.168   1.99059802E+41   3.53825703E+40
 53750.105   1.78862913E+41   3.18344019E+40
 53755.094   1.54442861E+41   2.75283115E+40
 53761.188   1.29076618E+41   2.30419510E+40
 53763.078   1.23651551E+41   2.20911263E+40
 53764.098   1.19963394E+41   2.14388061E+40
 53765.078   1.16865594E+41   2.08924335E+40
 53767.043   1.11201903E+41   1.98903254E+40
 53771.062   1.00463571E+41   1.79941232E+40
 53773.066   9.48407081E+40   1.69965509E+40
 53774.914   9.05521730E+40   1.62381023E+40
 53778.055   8.42432860E+40   1.51201624E+40
 53784.016   7.24553370E+40   1.30234759E+40
 53786.016   6.87354636E+40   1.23575523E+40
 53798.031   5.22353545E+40   9.42062642E+39
 53804.059   4.53094618E+40   8.17904064E+39
 53809.035   4.08032775E+40   7.37548836E+39
 53818.992   3.28502286E+40   5.94917167E+39
 53966.324   3.79611518E+39   6.93243417E+38
