#generated on Tue Apr 19 17:52:31 2016 using mklcbol.pro
#
#INFILE   SN2005iq_bol.dat
#NAME     SN2005iq
#AV_HOST  0.068 +/- 0.025
#RV_HOST  1.700 +/- 0.290
#AV_MW    0.059 +/- 0.000
#RV_MW    3.100 +/- 0.000
#DIST_MOD 35.802 +/- 0.100
#NFILT    5 (u_CSP,B_CSP,V_CSP,r_CSP,i_CSP)
#
#time[d]     lbol[erg/s]      lbolerr[erg/s] 
 53682.039   6.21076858E+42   1.34860963E+42
 53683.047   6.78985765E+42   1.47438497E+42
 53684.086   7.23972084E+42   1.57183917E+42
 53687.035   7.84677254E+42   1.70127531E+42
 53689.117   7.66487095E+42   1.65841593E+42
 53690.062   7.42291678E+42   1.60414258E+42
 53694.105   5.96382132E+42   1.28436394E+42
 53695.105   5.54179534E+42   1.19283018E+42
 53698.066   4.31640182E+42   9.26504816E+41
 53699.098   3.94223384E+42   8.44822086E+41
 53702.102   3.05147868E+42   6.48565977E+41
 53706.125   2.29898707E+42   4.83415658E+41
 53716.102   1.22455861E+42   2.54385023E+41
 53721.070   9.25503533E+41   1.92553664E+41
 53726.086   7.36459985E+41   1.53335367E+41
 53730.078   6.39550775E+41   1.33168158E+41
 53738.031   5.04813319E+41   1.05323853E+41
