#generated on Tue Apr 19 17:51:40 2016 using mklcbol.pro
#
#INFILE   SN2004gu_bol.dat
#NAME     SN2004gu
#AV_HOST  0.163 +/- 0.058
#RV_HOST  1.700 +/- 0.290
#AV_MW    0.068 +/- 0.000
#RV_MW    3.100 +/- 0.000
#DIST_MOD 36.593 +/- 0.100
#NFILT    5 (u_CSP,B_CSP,V_CSP,r_CSP,i_CSP)
#
#time[d]     lbol[erg/s]      lbolerr[erg/s] 
 53361.328   1.02709258E+43   2.69094677E+42
 53362.352   1.02221174E+43   2.67624947E+42
 53363.348   1.00833815E+43   2.63830136E+42
 53365.332   9.75392791E+42   2.55014160E+42
 53369.344   8.56876420E+42   2.23793615E+42
 53372.336   7.29871305E+42   1.90441134E+42
 53373.336   6.83627058E+42   1.78316260E+42
 53376.340   5.57553902E+42   1.45172315E+42
 53377.340   5.17506888E+42   1.34568914E+42
 53380.340   4.21860166E+42   1.09153696E+42
 53381.328   3.93849691E+42   1.01725139E+42
 53384.312   3.38975901E+42   8.71454378E+41
 53385.344   3.19190790E+42   8.18874401E+41
 53386.301   3.01704184E+42   7.72486489E+41
 53387.285   2.87019423E+42   7.33352253E+41
 53388.312   2.75210065E+42   7.01684103E+41
 53390.336   2.46982479E+42   6.27383577E+41
 53391.309   2.37647297E+42   6.03481462E+41
 53393.316   2.18084215E+42   5.52832454E+41
 53394.305   2.09282654E+42   5.30028363E+41
