#generated on Tue Apr 19 17:57:26 2016 using mklcbol.pro
#
#INFILE   SN2008fp_bol.dat
#NAME     SN2008fp
#AV_HOST  0.983 +/- 0.041
#RV_HOST  1.700 +/- 0.290
#AV_MW    0.524 +/- 0.000
#RV_MW    3.100 +/- 0.000
#DIST_MOD 31.770 +/- 0.100
#NFILT    5 (u_CSP,B_CSP,V_CSP,r_CSP,i_CSP)
#
#time[d]     lbol[erg/s]      lbolerr[erg/s] 
 54724.324   7.76313796E+42   9.66215606E+41
 54725.320   8.45401454E+42   1.05219670E+42
 54726.320   9.02982158E+42   1.12391154E+42
 54728.316   9.67643337E+42   1.20372297E+42
 54729.301   9.78551494E+42   1.21702340E+42
 54732.301   9.60369121E+42   1.19355442E+42
 54740.301   6.73581698E+42   8.35252757E+41
 54744.312   4.94045865E+42   6.11175210E+41
 54747.305   3.92900373E+42   4.83913158E+41
 54749.305   3.42335809E+42   4.20164723E+41
 54751.281   3.03561366E+42   3.71189217E+41
 54753.367   2.69439933E+42   3.28191304E+41
 54759.344   1.95758285E+42   2.36464644E+41
 54760.301   1.85052186E+42   2.23459486E+41
 54765.324   1.38957135E+42   1.67881682E+41
 54768.312   1.20987020E+42   1.46310058E+41
 54770.285   1.11991696E+42   1.35525668E+41
 54779.320   8.65006341E+41   1.05053193E+41
 54781.316   8.22574732E+41   9.99749886E+40
 54783.293   7.83314198E+41   9.52704366E+40
 54790.320   6.68651975E+41   8.15321133E+40
 54792.258   6.43192445E+41   7.84893858E+40
 54795.254   6.05908390E+41   7.40347055E+40
 54797.348   5.79624869E+41   7.08739085E+40
 54803.316   5.08494992E+41   6.22946189E+40
 54809.219   4.49500255E+41   5.51703545E+40
 54813.312   4.14368334E+41   5.09238297E+40
 54820.211   3.64253931E+41   4.48589384E+40
