#generated on Thu Feb 18 18:38:07 2016 using mklcbol.pro
#
#INFILE   SN2007ax_bol.dat
#NAME     SN2007ax
#AV_HOST  0.362 +/- 0.083
#RV_HOST  1.700 +/- 0.290
#AV_MW    0.140 +/- 0.000
#RV_MW    3.100 +/- 0.000
#DIST_MOD 32.440 +/- 0.100
#NFILT    7 (u_CSP,B_CSP,V_CSP,r_CSP,i_CSP,J_CSP,H_CSP)
#
#time[d]     lbol[erg/s]      lbolerr[erg/s] 
 54185.051   1.37734296E+42   2.52865762E+41
 54190.105   1.70025976E+42   3.12781232E+41
 54191.098   1.68369422E+42   3.09262303E+41
 54194.008   1.40036119E+42   2.54088354E+41
 54196.031   1.29171565E+42   2.30531439E+41
 54197.051   1.16663057E+42   2.06606926E+41
 54206.984   5.74493350E+41   9.95599251E+40
 54212.965   3.78818086E+41   6.73016664E+40
 54218.004   2.66836312E+41   4.91264565E+40
 54218.965   2.47679694E+41   4.60752986E+40
 54221.969   2.14550288E+41   4.02464021E+40
 54223.961   1.97768971E+41   3.72787130E+40
 54228.969   1.56151709E+41   2.97568817E+40
 54229.961   1.49779458E+41   2.85980323E+40
