 0 0 0 #BANDS = BVRI
 0 0 0 #E(B-V)i = 0.0394926099965
 0 0 0 #E(B-V)g = 0.0394926099965
 0 0 0 #Rvi= 3.1 
 0 0 0 #Rvg= 3.1 
 0 0 0 #mu= 31.28
 0 0 0 #maxref (V) = 48605.5
 0 0 0 #type= IaPec
 0 0 0 #ph    lgLt    err
-14.2	410761	0.087
-5.14	410921	0.087
 -4.2	410961	0.087
 -4.2	410961	0.087
 -1.5	42.113	0.085
 -0.5	42.143	0.085
0.349	42.125	0.085
  0.5	42.128	0.085
  1.5	42.121	0.085
 2.35	42.110	0.085
  2.4	42.108	0.084
 3.34	42.081	0.084
 4.34	42.054	0.084
  4.4	42.052	0.084
 5.33	42.014	0.084
  5.4	42.009	0.083
  7.5	41.936	0.083
12.34	41.749	0.084
12.36	41.733	0.084
15.36	41.636	0.084
 16.3	41.601	0.083
16.42	41.603	0.084
17.34	41.560	0.084
 17.5	41.565	0.083
18.34	41.529	0.084
18.35	41.534	0.084
 18.5	41.537	0.083
 18.6	41.539	0.083
19.34	41.513	0.084
20.34	41.499	0.084
21.34	41.456	0.084
21.35	41.465	0.084
22.34	41.456	0.084
 22.4	41.450	0.083
23.34	41.436	0.084
23.34	41.436	0.084
23.35	41.440	0.084
 24.5	41.407	0.083
26.35	41.372	0.084
27.35	41.351	0.084
 28.4	41.327	0.084
 28.6	41.312	0.083
 29.5	41.286	0.084
 29.6	41.289	0.084
 30.5	41.270	0.084
 30.6	41.276	0.084
31.17	41.259	0.084
32.17	41.232	0.084
 33.2	41.239	0.084
 33.3	41.240	0.084
 34.1	41.223	0.084
36.34	41.187	0.084
 45.5	41.033	0.085
 46.3	41.019	0.087
 50.5	40.936	0.089
51.32	410010	0.084
51.36	40.960	0.085
52.11	40.935	0.085
52.31	40.923	0.085
52.38	40.923	0.085
 52.6	40.919	0.088
53.03	40.901	0.085
53.29	40.935	0.085
 54.3	40.892	0.091
55.33	40.917	0.085
 57.3	40.861	0.092
57.33	40.882	0.085
 60.3	40.786	0.096
 62.3	40.750	0.098
68.29	40.742	0.085
71.37	40.716	0.086
72.17	40.675	0.086
 73.2	40.679	0.088
 73.3	40.731	0.085
 74.4	40.648	0.093
 75.6	40.655	0.099
77.25	40.607	0.086
82.05	40.553	0.086
82.41	40.551	0.086
83.04	40.536	0.086
83.41	40.533	0.086
87.24	40.514	0.086
105.5	40.351	0.111
111.4	40.283	0.101
115.1	40.330	0.087
115.2	40.242	0.087
137.2	40.006	0.087
141.1	39.943	0.088
171.2	39.811	0.090
201.0	39.437	0.090
528.0	37.933	0.090
