#BANDS = BVRI
#E(B-V)i = 0.0
#E(B-V)g = 0.0197463049982
#Rvi= 3.1 
#Rvg= 3.1 
#mu= 30.75
#maxref (V) = 51310.8
#type= IaPec
#ph    lgLt    err
   -10.1	41.662	0.091
    -9.5	41.745	0.091
    -8.3	41.879	0.091
   -6.48	42.042	0.091
   -6.13	42.065	0.091
    -5.4	42.106	0.091
    -5.3	42.115	0.091
   -5.12	42.124	0.091
    -4.5	42.152	0.091
   -4.13	42.166	0.091
   -3.16	42.201	0.091
-2.17000	42.220	0.091
-1.17000	42.230	0.091
-0.06999	42.233	0.091
0.839999	42.222	0.091
    1.74	42.209	0.091
1.899999	42.205	0.091
    2.86	42.176	0.091
    3.63	42.153	0.091
    3.85	42.144	0.091
    4.55	42.122	0.091
    4.88	42.103	0.091
    5.85	42.066	0.090
    6.55	42.038	0.090
    7.53	42.005	0.090
    7.85	41.983	0.090
9.539999	41.907	0.090
   24.89	41.482	0.090
   27.86	41.423	0.090
   29.86	41.384	0.090
   31.87	41.349	0.090
   37.86	41.246	0.090
   39.85	41.218	0.090
  177.17	39.732	0.091
  211.19	39.472	0.091
