#generated on Tue Feb 10 12:56:27 2015 using mklcbol.pro
#
#INFILE   SN2009F_bol.dat
#NAME     SN2009F
#AV_HOST  0.108 +/- 0.000
#RV_HOST  3.190 +/- 0.290
#AV_MW    0.276 +/- 0.000
#RV_MW    3.100 +/- 0.000
#DIST_MOD 33.735 +/- 0.000
#NFILT    7 (u_CSP,B_CSP,V_CSP,r_CSP,i_CSP,J_CSP,H_CSP)
#
#time[d]     lbol[erg/s]      lbolerr[erg/s] 
 54840.066   1.75673742E+42   4.00286790E+40
 54841.086   1.92278822E+42   4.37435872E+40
 54842.055   2.02467407E+42   4.60319570E+40
 54843.012   2.08107807E+42   4.72920146E+40
 54845.160   1.97394384E+42   4.47195697E+40
 54846.184   1.90164882E+42   4.31111118E+40
 54848.156   1.69098734E+42   3.82604409E+40
 54849.133   1.58103403E+42   3.57425224E+40
 54853.145   1.15199587E+42   2.59522220E+40
 54855.184   9.38203023E+41   2.11377695E+40
 54856.148   8.51662486E+41   1.92040498E+40
 54857.195   7.66275443E+41   1.73048757E+40
 54859.164   6.52387785E+41   1.48230941E+40
 54860.113   6.03874566E+41   1.37676538E+40
